Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,dataset
Lepilemur_sahamalazensis,Primates,Lepilemuridae,NA,2.897352134344313,mam
Lepilemur_scottorum,Primates,Lepilemuridae,NA,2.9444826721501687,mam
Lepilemur_seali,Primates,Lepilemuridae,NA,2.9777236052888476,mam
Lepilemur_septentrionalis,Primates,Lepilemuridae,NA,2.8750612633917,mam
Lepilemur_tymerlachsoni,Primates,Lepilemuridae,NA,2.9444826721501687,mam
Lepilemur_wrightae,Primates,Lepilemuridae,NA,2.9777236052888476,mam
Leporillus_apicalis,Rodentia,Muridae,NA,2.1760912590556813,mam
Leporillus_conditor,Rodentia,Muridae,NA,2.5440680443502757,mam
Leptailurus_serval,Carnivora,Felidae,NA,4.079181246047625,mam
Leptomys_elegans,Rodentia,Muridae,NA,1.9283958522567137,mam
Leptomys_ernstmayri,Rodentia,Muridae,NA,1.6324572921847242,mam
Leptomys_signatus,Rodentia,Muridae,NA,1.73559889969818,mam
Lepus_alleni,Lagomorpha,Leporidae,NA,3.56643749219507,mam
Lepus_americanus,Lagomorpha,Leporidae,NA,3.2329961103921536,mam
Lepus_arcticus,Lagomorpha,Leporidae,NA,3.643945912748067,mam
Lepus_brachyurus,Lagomorpha,Leporidae,NA,3.3710678622717363,mam
Lepus_californicus,Lagomorpha,Leporidae,NA,3.384263785722803,mam
Lepus_callotis,Lagomorpha,Leporidae,NA,3.3979400086720375,mam
Lepus_capensis,Lagomorpha,Leporidae,NA,3.5134440136214473,mam
Lepus_castroviejoi,Lagomorpha,Leporidae,NA,3.439332693830263,mam
Lepus_comus,Lagomorpha,Leporidae,NA,3.164352855784437,mam
Lepus_coreanus,Lagomorpha,Leporidae,NA,3.230448921378274,mam
Lepus_corsicanus,Lagomorpha,Leporidae,NA,3.4771212547196626,mam
Lepus_europaeus,Lagomorpha,Leporidae,NA,3.5728716022004803,mam
Lepus_fagani,Lagomorpha,Leporidae,NA,3.5440680443502757,mam
Lepus_flavigularis,Lagomorpha,Leporidae,NA,3.4771212547196626,mam
Lepus_granatensis,Lagomorpha,Leporidae,NA,3.603144372620182,mam
Lepus_habessinicus,Lagomorpha,Leporidae,NA,3.292721137774543,mam
Lepus_hainanus,Lagomorpha,Leporidae,NA,3.3010299956639813,mam
Lepus_insularis,Lagomorpha,Leporidae,NA,3.42298357920928,mam
Lepus_mandshuricus,Lagomorpha,Leporidae,NA,3.255272505103306,mam
Lepus_nigricollis,Lagomorpha,Leporidae,NA,3.361444508086328,mam
Lepus_oiostolus,Lagomorpha,Leporidae,NA,3.4771212547196626,mam
Lepus_othus,Lagomorpha,Leporidae,NA,3.6817837664678814,mam
Lepus_peguensis,Lagomorpha,Leporidae,NA,3.323252100171687,mam
Lepus_saxatilis,Lagomorpha,Leporidae,NA,3.373518854969121,mam
Lepus_sinensis,Lagomorpha,Leporidae,NA,3.1789769472931693,mam
Lepus_starcki,Lagomorpha,Leporidae,NA,3.439332693830263,mam
Lepus_tibetanus,Lagomorpha,Leporidae,NA,3.3143939572219625,mam
Lepus_timidus,Lagomorpha,Leporidae,NA,3.4840149626675627,mam
Lepus_tolai,Lagomorpha,Leporidae,NA,3.2011238972073794,mam
Lepus_townsendii,Lagomorpha,Leporidae,NA,3.1917303933628562,mam
Lepus_victoriae,Lagomorpha,Leporidae,NA,3.2430380486862944,mam
Lepus_yarkandensis,Lagomorpha,Leporidae,NA,3.1760912590556813,mam
Lestodelphys_halli,Didelphimorphia,Didelphidae,NA,1.8808135922807914,mam
Lestodon_armatus,Pilosa,Mylodontidae,NA,6.531095546870028,mam
Lestoros_inca,Paucituberculata,Caenolestidae,NA,1.3242824552976926,mam
Liberiictis_kuhni,Carnivora,Herpestidae,NA,3.3324384599156054,mam
Limnogale_mergulus,Afrosoricida,Tenrecidae,NA,1.8954225460394079,mam
Limnomys_bryophilus,Rodentia,Muridae,NA,1.8068580295188175,mam
Limnomys_sibuanus,Rodentia,Muridae,NA,1.7781512503836436,mam
Litocranius_walleri,Cetartiodactyla,Bovidae,NA,4.579780167962629,mam
Lonchothrix_emiliae,Rodentia,Echimyidae,NA,2.1405080430381798,mam
Lontra_canadensis,Carnivora,Mustelidae,NA,3.9078089236963316,mam
Lontra_longicaudis,Carnivora,Mustelidae,NA,3.8165726960261033,mam
Lontra_provocax,Carnivora,Mustelidae,NA,3.8750612633917,mam
Lophiomys_imhausi,Rodentia,Cricetidae,NA,2.8779469516291885,mam
Lophocebus_albigena,Primates,Cercopithecidae,NA,3.8441539752118454,mam
Lophocebus_aterrimus,Primates,Cercopithecidae,NA,3.8441539752118454,mam
Lophuromys_brevicaudus,Rodentia,Muridae,NA,1.6344772701607315,mam
Lophuromys_chrysopus,Rodentia,Muridae,NA,1.6344772701607315,mam
Lophuromys_cinereus,Rodentia,Muridae,NA,1.8247764624755456,mam
Lophuromys_dieterleni,Rodentia,Muridae,NA,1.8034571156484138,mam
Lophuromys_eisentrauti,Rodentia,Muridae,NA,1.4771212547196624,mam
Lophuromys_flavopunctatus,Rodentia,Muridae,NA,1.7781512503836436,mam
Lophuromys_huttereri,Rodentia,Muridae,NA,1.6009728956867482,mam
Lophuromys_luteogaster,Rodentia,Muridae,NA,1.5314789170422551,mam
Lophuromys_medicaudatus,Rodentia,Muridae,NA,1.5440680443502757,mam
Lophuromys_melanonyx,Rodentia,Muridae,NA,2.0090257420869104,mam
Lophuromys_nudicaudus,Rodentia,Muridae,NA,1.5965970956264601,mam
Lophuromys_rahmi,Rodentia,Muridae,NA,1.5797835966168101,mam
Lophuromys_roseveari,Rodentia,Muridae,NA,1.8027737252919758,mam
Lophuromys_sikapusi,Rodentia,Muridae,NA,1.8698182079793282,mam
Lophuromys_woosnami,Rodentia,Muridae,NA,1.6253124509616739,mam
Lorentzimys_nouhuysi,Rodentia,Muridae,NA,1.1522883443830565,mam
Loris_lydekkerianus,Primates,Lorisidae,NA,2.3710678622717363,mam
Loris_tardigradus,Primates,Lorisidae,NA,2.3573630306151427,mam
Loxodonta_africana,Proboscidea,Elephantidae,NA,6.643452676486188,mam
Loxodontomys_micropus,Rodentia,Cricetidae,NA,1.861534410859038,mam
Loxodontomys_pikumche,Rodentia,Cricetidae,NA,1.6334684555795864,mam
Lundomys_molitor,Rodentia,Cricetidae,NA,2.3774883833761327,mam
Lutra_lutra,Carnivora,Mustelidae,NA,3.94374670939432,mam
Lutra_sumatrana,Carnivora,Mustelidae,NA,3.7403626894942437,mam
Lutreolina_crassicaudata,Didelphimorphia,Didelphidae,NA,2.7302168405686937,mam
Lutreolina_massoia,Didelphimorphia,Didelphidae,NA,2.4533183400470375,mam
Lutrogale_perspicillata,Carnivora,Mustelidae,NA,3.976959489490355,mam
Lycalopex_culpaeus,Carnivora,Canidae,NA,3.992659538130954,mam
Lycalopex_fulvipes,Carnivora,Canidae,NA,3.452935870201179,mam
Lycalopex_griseus,Carnivora,Canidae,NA,3.9180303367848803,mam
Lycalopex_gymnocercus,Carnivora,Canidae,NA,3.6711728427150834,mam
Lycalopex_sechurae,Carnivora,Canidae,NA,3.6020599913279625,mam
Lycalopex_vetulus,Carnivora,Canidae,NA,3.7283537820212285,mam
Lycaon_pictus,Carnivora,Canidae,NA,4.343410563388878,mam
Lyncodon_patagonicus,Carnivora,Mustelidae,NA,2.3521825181113627,mam
Lynx_canadensis,Carnivora,Felidae,NA,3.9718878838532903,mam
Lynx_lynx,Carnivora,Felidae,NA,4.254064452914338,mam
Lynx_pardinus,Carnivora,Felidae,NA,3.9731278535996988,mam
Lynx_rufus,Carnivora,Felidae,NA,3.9495900288203982,mam
Macaca_arctoides,Primates,Cercopithecidae,NA,3.6989700043360187,mam
Macaca_assamensis,Primates,Cercopithecidae,NA,4.079181246047625,mam
Macaca_cyclopis,Primates,Cercopithecidae,NA,3.7781512503836434,mam
Macaca_fascicularis,Primates,Cercopithecidae,NA,3.60113613360707,mam
Macaca_fuscata,Primates,Cercopithecidae,NA,4.017033339298781,mam
Macaca_hecki,Primates,Cercopithecidae,NA,3.9542425094393248,mam
Macaca_leonina,Primates,Cercopithecidae,NA,3.8129133566428557,mam
Macaca_maura,Primates,Cercopithecidae,NA,3.863322860120456,mam
Macaca_mulatta,Primates,Cercopithecidae,NA,3.569724949226159,mam
Macaca_munzala,Primates,Cercopithecidae,NA,4.176091259055681,mam
Macaca_nemestrina,Primates,Cercopithecidae,NA,3.799099207695827,mam
Macaca_nigra,Primates,Cercopithecidae,NA,3.806179973983887,mam
Macaca_nigrescens,Primates,Cercopithecidae,NA,3.9777236052888476,mam
Macaca_ochreata,Primates,Cercopithecidae,NA,3.4149733479708178,mam
Macaca_pagensis,Primates,Cercopithecidae,NA,3.797959643737196,mam
Macaca_radiata,Primates,Cercopithecidae,NA,3.56702636615906,mam
Macaca_siberu,Primates,Cercopithecidae,NA,3.655781713257831,mam
Macaca_silenus,Primates,Cercopithecidae,NA,3.6766936096248664,mam
Macaca_sinica,Primates,Cercopithecidae,NA,3.5550944485783194,mam
Macaca_sylvanus,Primates,Cercopithecidae,NA,4.086359830674748,mam
Macaca_thibetana,Primates,Cercopithecidae,NA,4.079181246047625,mam
Macaca_tonkeana,Primates,Cercopithecidae,NA,3.9542425094393248,mam
Macrauchenia_patachonica,Litopterna,Macrauchenidae,NA,5.900042023622707,mam
Macrogalidia_musschenbroekii,Carnivora,Viverridae,NA,3.6020599913279625,mam
Macropus_agilis,Diprotodontia,Macropodidae,NA,4.176091259055681,mam
Macropus_antilopinus,Diprotodontia,Macropodidae,NA,4.435366506612661,mam
Macropus_bernardus,Diprotodontia,Macropodidae,NA,4.230448921378274,mam
Macropus_dorsalis,Diprotodontia,Macropodidae,NA,4.0511525224473814,mam
Macropus_eugenii,Diprotodontia,Macropodidae,NA,3.8129133566428557,mam
Macropus_ferragus,Diprotodontia,Macropodidae,NA,5.176091259055681,mam
Macropus_fuliginosus,Diprotodontia,Macropodidae,NA,4.342422680822207,mam
Macropus_giganteus,Diprotodontia,Macropodidae,NA,4.4128803584649745,mam
Macropus_greyi,Diprotodontia,Macropodidae,NA,4,mam
Macropus_irma,Diprotodontia,Macropodidae,NA,3.9030899869919438,mam
Macropus_parma,Diprotodontia,Macropodidae,NA,3.6532125137753435,mam
Macropus_parryi,Diprotodontia,Macropodidae,NA,4.1303337684950066,mam
Macropus_pearsoni,Diprotodontia,Macropodidae,NA,5.176091259055681,mam
Macropus_robustus,Diprotodontia,Macropodidae,NA,4.327614326620625,mam
Macropus_rufogriseus,Diprotodontia,Macropodidae,NA,4.226599905207357,mam
Macropus_rufus,Diprotodontia,Macropodidae,NA,4.665111737075051,mam
Macroscelides_flavicaudatus,Macroscelidea,Macroscelididae,NA,1.606381365110605,mam
Macroscelides_micus,Macroscelidea,Macroscelididae,NA,1.4313637641589874,mam
Macroscelides_proboscideus,Macroscelidea,Macroscelididae,NA,1.5820633629117087,mam
Macrotarsomys_bastardi,Rodentia,Nesomyidae,NA,1.469822015978163,mam
Macrotarsomys_ingens,Rodentia,Nesomyidae,NA,1.8027737252919758,mam
Macrotarsomys_petteri,Rodentia,Nesomyidae,NA,2.0211892990699383,mam
Macrotis_lagotis,Peramelemorphia,Thylacomyidae,NA,3.130333768495006,mam
Macrotis_leucura,Peramelemorphia,Thylacomyidae,NA,2.5493711523331775,mam
Macruromys_elegans,Rodentia,Muridae,NA,1.9881128402683519,mam
Macruromys_major,Rodentia,Muridae,NA,2.5440680443502757,mam
Madoqua_guentheri,Cetartiodactyla,Bovidae,NA,3.8750612633917,mam
Madoqua_kirkii,Cetartiodactyla,Bovidae,NA,3.7242840637589936,mam
Madoqua_piacentinii,Cetartiodactyla,Bovidae,NA,3.3979400086720375,mam
Madoqua_saltiana,Cetartiodactyla,Bovidae,NA,3.5118833609788744,mam
Madromys_blanfordi,Rodentia,Muridae,NA,2.1492191126553797,mam
Makalata_didelphoides,Rodentia,Echimyidae,NA,2.6020599913279625,mam
Makalata_macrura,Rodentia,Echimyidae,NA,2.6424645202421213,mam
Makalata_obscura,Rodentia,Echimyidae,NA,2.03342375548695,mam
Malacomys_cansdalei,Rodentia,Muridae,NA,1.8512583487190752,mam
Malacomys_edwardsi,Rodentia,Muridae,NA,1.8129133566428555,mam
Malacomys_longipes,Rodentia,Muridae,NA,1.9804578922761,mam
Malacothrix_typica,Rodentia,Nesomyidae,NA,1.1271047983648077,mam
Mallomys_aroaensis,Rodentia,Muridae,NA,3.2211533219547053,mam
Mallomys_gunung,Rodentia,Muridae,NA,3.3010299956639813,mam
Mallomys_istapantap,Rodentia,Muridae,NA,3.290034611362518,mam
Mallomys_rothschildi,Rodentia,Muridae,NA,3.063520999689991,mam
Malpaisomys_insularis,Rodentia,Muridae,NA,1.6020599913279623,mam
Mammelomys_lanosus,Rodentia,Muridae,NA,2.068927611682072,mam
Mammelomys_rattoides,Rodentia,Muridae,NA,2.3211840273023143,mam
Mammut_americanum,Proboscidea,Mammutidae,NA,6.903089986991944,mam
Mammuthus_columbi,Proboscidea,Elephantidae,NA,6.977723605288848,mam
Mammuthus_exilis,Proboscidea,Elephantidae,NA,5.88024177589548,mam
Mammuthus_primigenius,Proboscidea,Elephantidae,NA,6.778151250383644,mam
Mandrillus_leucophaeus,Primates,Cercopithecidae,NA,4.176091259055681,mam
Mandrillus_sphinx,Primates,Cercopithecidae,NA,4.261260489090183,mam
Manis_crassicaudata,Pholidota,Manidae,NA,3.9272317362946736,mam
Manis_culionensis,Pholidota,Manidae,NA,3.720159303405957,mam
Manis_javanica,Pholidota,Manidae,NA,3.711807229041191,mam
Manis_paleojavanica,Pholidota,Manidae,NA,4.6148972160331345,mam
Manis_pentadactyla,Pholidota,Manidae,NA,3.6697816152085365,mam
Maokopia_ronaldi,Diprotodontia,Diprotodontidae,NA,5,mam
Margaretamys_beccarii,Rodentia,Muridae,NA,1.8475726591421122,mam
Margaretamys_elegans,Rodentia,Muridae,NA,2.0827853703164503,mam
Margaretamys_parvus,Rodentia,Muridae,NA,1.506505032404872,mam
Marmosa_alstoni,Didelphimorphia,Didelphidae,NA,2.121559844187501,mam
Marmosa_andersoni,Didelphimorphia,Didelphidae,NA,1.675778341674085,mam
Marmosa_constantiae,Didelphimorphia,Didelphidae,NA,1.954242509439325,mam
Marmosa_demerarae,Didelphimorphia,Didelphidae,NA,1.8796692056320534,mam
Marmosa_lepida,Didelphimorphia,Didelphidae,NA,1.146128035678238,mam
Marmosa_mexicana,Didelphimorphia,Didelphidae,NA,1.6946051989335686,mam
Marmosa_murina,Didelphimorphia,Didelphidae,NA,1.414973347970818,mam
Marmosa_paraguayanus,Didelphimorphia,Didelphidae,NA,1.8715729355458788,mam
Marmosa_phaea,Didelphimorphia,Didelphidae,NA,1.904715545278681,mam
Marmosa_quichua,Didelphimorphia,Didelphidae,NA,1.4424797690644486,mam
Marmosa_regina,Didelphimorphia,Didelphidae,NA,2.074084689028244,mam
Marmosa_robinsoni,Didelphimorphia,Didelphidae,NA,1.7535830588929067,mam
Marmosa_rubra,Didelphimorphia,Didelphidae,NA,1.7993405494535817,mam
Marmosa_tyleriana,Didelphimorphia,Didelphidae,NA,1.510545010206612,mam
Marmosa_xerophila,Didelphimorphia,Didelphidae,NA,1.6646419755561255,mam
Marmosops_bishopi,Didelphimorphia,Didelphidae,NA,1.2741578492636798,mam
Marmosops_cracens,Didelphimorphia,Didelphidae,NA,1.4065401804339552,mam
Marmosops_creightoni,Didelphimorphia,Didelphidae,NA,1.615950051656401,mam
Marmosops_fuscatus,Didelphimorphia,Didelphidae,NA,1.7781512503836436,mam
Marmosops_handleyi,Didelphimorphia,Didelphidae,NA,1.4871383754771865,mam
Marmosops_impavidus,Didelphimorphia,Didelphidae,NA,1.5563025007672873,mam
Marmosops_incanus,Didelphimorphia,Didelphidae,NA,1.7944880466591695,mam
Marmosops_invictus,Didelphimorphia,Didelphidae,NA,1.4653828514484182,mam
Marmosops_juninensis,Didelphimorphia,Didelphidae,NA,1.3636119798921444,mam
Marmosops_neblina,Didelphimorphia,Didelphidae,NA,1.6434526764861874,mam
Marmosops_noctivagus,Didelphimorphia,Didelphidae,NA,1.6532125137753437,mam
Marmosops_ocellatus,Didelphimorphia,Didelphidae,NA,1.568201724066995,mam
Marmosops_pakaraimae,Didelphimorphia,Didelphidae,NA,1.462397997898956,mam
Marmosops_parvidens,Didelphimorphia,Didelphidae,NA,1.1760912590556813,mam
Marmosops_paulensis,Didelphimorphia,Didelphidae,NA,1.6020599913279623,mam
Marmosops_pinheiroi,Didelphimorphia,Didelphidae,NA,1.414973347970818,mam
Marmota_baibacina,Rodentia,Sciuridae,NA,3.8750612633917,mam
Marmota_bobak,Rodentia,Sciuridae,NA,3.7403626894942437,mam
Marmota_broweri,Rodentia,Sciuridae,NA,3.532117116248804,mam
Marmota_caligata,Rodentia,Sciuridae,NA,3.859138297294531,mam
Marmota_camtschatica,Rodentia,Sciuridae,NA,3.5440680443502757,mam
Marmota_caudata,Rodentia,Sciuridae,NA,3.6384892569546374,mam
Marmota_flaviventris,Rodentia,Sciuridae,NA,3.525044807036845,mam
Marmota_himalayana,Rodentia,Sciuridae,NA,3.6989700043360187,mam
Marmota_marmota,Rodentia,Sciuridae,NA,3.303196057420489,mam
Marmota_menzbieri,Rodentia,Sciuridae,NA,3.5118833609788744,mam
Marmota_monax,Rodentia,Sciuridae,NA,3.5799778428068842,mam
Marmota_olympus,Rodentia,Sciuridae,NA,3.7993405494535817,mam
Marmota_sibirica,Rodentia,Sciuridae,NA,3.9030899869919438,mam
Marmota_vancouverensis,Rodentia,Sciuridae,NA,3.7993405494535817,mam
Martes_americana,Carnivora,Mustelidae,NA,3.0969100130080562,mam
Martes_flavigula,Carnivora,Mustelidae,NA,3.2654074965310893,mam
Martes_foina,Carnivora,Mustelidae,NA,3.1877462697804595,mam
Martes_gwatkinsii,Carnivora,Mustelidae,NA,3.3102683666324477,mam
Martes_martes,Carnivora,Mustelidae,NA,3.113943352306837,mam
Martes_melampus,Carnivora,Mustelidae,NA,3,mam
Martes_pennanti,Carnivora,Mustelidae,NA,3.6020599913279625,mam
Martes_zibellina,Carnivora,Mustelidae,NA,3.0530784434834195,mam
Massoutiera_mzabi,Rodentia,Ctenodactylidae,NA,2.287801729930226,mam
Mastacomys_fuscus,Rodentia,Muridae,NA,2.0863598306747484,mam
Mastomys_awashensis,Rodentia,Muridae,NA,1.662757831681574,mam
Mastomys_coucha,Rodentia,Muridae,NA,1.4913616938342726,mam
Mastomys_erythroleucus,Rodentia,Muridae,NA,1.667452952889954,mam
Mastomys_huberti,Rodentia,Muridae,NA,1.7427251313046983,mam
Mastomys_kollmannspergeri,Rodentia,Muridae,NA,1.9763499790032735,mam
Mastomys_natalensis,Rodentia,Muridae,NA,1.561101383649056,mam
Mastomys_pernanus,Rodentia,Muridae,NA,1.2787536009528289,mam
Mastomys_shortridgei,Rodentia,Muridae,NA,1.662757831681574,mam
Maxomys_alticola,Rodentia,Muridae,NA,1.954242509439325,mam
Maxomys_baeodon,Rodentia,Muridae,NA,1.8438554226231612,mam
Maxomys_bartelsii,Rodentia,Muridae,NA,2.0086001717619175,mam
Maxomys_dollmani,Rodentia,Muridae,NA,2.0791812460476247,mam
Maxomys_hellwaldii,Rodentia,Muridae,NA,2.307496037913213,mam
Maxomys_hylomyoides,Rodentia,Muridae,NA,1.7528164311882715,mam
Maxomys_inas,Rodentia,Muridae,NA,1.954242509439325,mam
Maxomys_inflatus,Rodentia,Muridae,NA,2.1818435879447726,mam
Maxomys_moi,Rodentia,Muridae,NA,2.167317334748176,mam
Maxomys_musschenbroekii,Rodentia,Muridae,NA,1.9283958522567137,mam
Maxomys_ochraceiventer,Rodentia,Muridae,NA,1.9867717342662448,mam
Maxomys_pagensis,Rodentia,Muridae,NA,2.292256071356476,mam
Maxomys_panglima,Rodentia,Muridae,NA,2.2764618041732443,mam
Maxomys_rajah,Rodentia,Muridae,NA,2.176958980586908,mam
Maxomys_surifer,Rodentia,Muridae,NA,2.1772478362556233,mam
Maxomys_tajuddinii,Rodentia,Muridae,NA,2.0394141191761372,mam
Maxomys_wattsi,Rodentia,Muridae,NA,2.167317334748176,mam
Maxomys_whiteheadi,Rodentia,Muridae,NA,1.7481880270062005,mam
Mazama_americana,Cetartiodactyla,Cervidae,NA,4.3579291325617815,mam
Mazama_bororo,Cetartiodactyla,Cervidae,NA,4.3979400086720375,mam
Mazama_bricenii,Cetartiodactyla,Cervidae,NA,4.217481312118161,mam
Mazama_chunyi,Cetartiodactyla,Cervidae,NA,4.217481312118161,mam
Mazama_gouazoubira,Cetartiodactyla,Cervidae,NA,4.21219026877911,mam
Mazama_nana,Cetartiodactyla,Cervidae,NA,4.217481312118161,mam
Mazama_nemorivaga,Cetartiodactyla,Cervidae,NA,4.176091259055681,mam
Mazama_pandora,Cetartiodactyla,Cervidae,NA,4.3222192947339195,mam
Mazama_rufina,Cetartiodactyla,Cervidae,NA,4.414970007231185,mam
Mazama_temama,Cetartiodactyla,Cervidae,NA,4.3979400086720375,mam
Megaceroides_algericus,Cetartiodactyla,Cervidae,NA,5.903089986991944,mam
Megadendromus_nikolausi,Rodentia,Nesomyidae,NA,1.7160033436347992,mam
Megadontomys_cryophilus,Rodentia,Cricetidae,NA,1.505149978319906,mam
Megadontomys_nelsoni,Rodentia,Cricetidae,NA,1.9036325160842376,mam
Megadontomys_thomasi,Rodentia,Cricetidae,NA,2.0453229787866576,mam
Megaladapis_edwardsi,Primates,Megaladapidae,NA,4.929418925714293,mam
Megaladapis_grandidieri,Primates,Megaladapidae,NA,4.869231719730976,mam
Megaladapis_madagascariensis,Primates,Megaladapidae,NA,4.6674529528899535,mam
Megalibgwilia_ramsayi,Monotremata,Tachyglossidae,NA,4,mam
Megaloceros_giganteus,Cetartiodactyla,Cervidae,NA,5.845000002480832,mam
Megalocnus_rodens,Pilosa,Megalonychidae,NA,5.176000047636947,mam
Megalocnus_zile,Pilosa,Megalonychidae,NA,5.176000047636947,mam
Megalomys_audreyae,Rodentia,Cricetidae,NA,2.255272505103306,mam
Megalomys_desmarestii,Rodentia,Cricetidae,NA,2.459392487759231,mam
Megalomys_georginae,Rodentia,Cricetidae,NA,2.0043213737826426,mam
Megalomys_luciae,Rodentia,Cricetidae,NA,2.2041199826559246,mam
Megalonyx_jeffersonii,Pilosa,Megalonychidae,NA,6.0375659279128495,mam
Megalotragus_priscus,Cetartiodactyla,Bovidae,NA,5.301029995663981,mam
Megalovis_guangxiensis,Cetartiodactyla,Bovidae,NA,4.882100281794765,mam
Megaoryzomys_curioi,Rodentia,Cricetidae,NA,2.7558748556724915,mam
Megaoryzomys_spA,Rodentia,Cricetidae,NA,2.36679638328673,mam
Megasorex_gigas,Eulipotyphla,Soricidae,NA,1.3010299956639813,mam
Megatherium_americanum,Pilosa,Megatheriidae,NA,6.796921075330169,mam
Megatherium_tarijense,Pilosa,Megatheriidae,NA,6.4842933177610105,mam
Melanomys_caliginosus,Rodentia,Cricetidae,NA,1.6127838567197355,mam
Melanomys_robustulus,Rodentia,Cricetidae,NA,1.7283537820212285,mam
Melanomys_zunigae,Rodentia,Cricetidae,NA,1.7283537820212285,mam
Melasmothrix_naso,Rodentia,Muridae,NA,1.6766936096248666,mam
Meles_anakuma,Carnivora,Mustelidae,NA,4.060697840353612,mam
Meles_leucurus,Carnivora,Mustelidae,NA,3.7958800173440754,mam
Meles_meles,Carnivora,Mustelidae,NA,4.113943352306837,mam
Mellivora_capensis,Carnivora,Mustelidae,NA,3.929418925714293,mam
Melogale_cucphuongensis,Carnivora,Mustelidae,NA,3.1932916025795164,mam
Melogale_everetti,Carnivora,Mustelidae,NA,3.1760912590556813,mam
Melogale_moschata,Carnivora,Mustelidae,NA,2.905957699092427,mam
Melogale_orientalis,Carnivora,Mustelidae,NA,3.3010299956639813,mam
Melogale_personata,Carnivora,Mustelidae,NA,3.2310871205848226,mam
Melomys_aerosus,Rodentia,Muridae,NA,1.9881128402683519,mam
Melomys_arcium,Rodentia,Muridae,NA,1.9289076902439528,mam
Melomys_bannisteri,Rodentia,Muridae,NA,1.7226339225338123,mam
Melomys_bougainville,Rodentia,Muridae,NA,1.9344984512435677,mam
Melomys_burtoni,Rodentia,Muridae,NA,1.8356905714924256,mam
Melomys_capensis,Rodentia,Muridae,NA,1.845098040014257,mam
Melomys_caurinus,Rodentia,Muridae,NA,2.1705550585212086,mam
Melomys_cervinipes,Rodentia,Muridae,NA,1.8920946026904804,mam
Melomys_cooperae,Rodentia,Muridae,NA,1.9370161074648142,mam
Melomys_dollmani,Rodentia,Muridae,NA,1.8904210188009143,mam
Melomys_fraterculus,Rodentia,Muridae,NA,1.6794278966121188,mam
Melomys_frigicola,Rodentia,Muridae,NA,1.8512583487190752,mam
Melomys_fulgens,Rodentia,Muridae,NA,2.125481265700594,mam
Melomys_howi,Rodentia,Muridae,NA,1.8260748027008264,mam
Melomys_leucogaster,Rodentia,Muridae,NA,2.0354297381845483,mam
Melomys_lutillus,Rodentia,Muridae,NA,1.57287160220048,mam
Melomys_matambuai,Rodentia,Muridae,NA,2.161368002234975,mam
Melomys_obiensis,Rodentia,Muridae,NA,1.8512583487190752,mam
Melomys_paveli,Rodentia,Muridae,NA,1.8129133566428555,mam
Melomys_rubicola,Rodentia,Muridae,NA,2,mam
Melomys_rufescens,Rodentia,Muridae,NA,1.7788744720027396,mam
Melomys_talaudium,Rodentia,Muridae,NA,2.1556396337597765,mam
Melursus_ursinus,Carnivora,Ursidae,NA,4.969089602954922,mam
Menetes_berdmorei,Rodentia,Sciuridae,NA,2.278753600952829,mam
Mephitis_macroura,Carnivora,Mephitidae,NA,2.903795142741035,mam
Mephitis_mephitis,Carnivora,Mephitidae,NA,3.3191060593097763,mam
Meriones_arimalius,Rodentia,Muridae,NA,1.9425041061680808,mam
Meriones_chengi,Rodentia,Muridae,NA,1.9604707775342989,mam
Meriones_crassus,Rodentia,Muridae,NA,1.9030899869919435,mam
Meriones_dahli,Rodentia,Muridae,NA,1.5327543789924978,mam
Meriones_grandis,Rodentia,Muridae,NA,2.311753861055754,mam
Meriones_hurrianae,Rodentia,Muridae,NA,1.845098040014257,mam
Meriones_libycus,Rodentia,Muridae,NA,1.9604707775342989,mam
Meriones_meridianus,Rodentia,Muridae,NA,1.6127838567197355,mam
Meriones_persicus,Rodentia,Muridae,NA,2,mam
Meriones_rex,Rodentia,Muridae,NA,2.09795107099415,mam
Meriones_sacramenti,Rodentia,Muridae,NA,2.3010299956639813,mam
Meriones_shawi,Rodentia,Muridae,NA,1.9571281976768131,mam
Meriones_tamariscinus,Rodentia,Muridae,NA,2.0791812460476247,mam
Meriones_tristrami,Rodentia,Muridae,NA,2.0211892990699383,mam
Meriones_unguiculatus,Rodentia,Muridae,NA,1.7267272090265722,mam
Meriones_vinogradovi,Rodentia,Muridae,NA,2.1760912590556813,mam
Meriones_zarudnyi,Rodentia,Muridae,NA,1.9159272116971158,mam
Mesechinus_dauuricus,Eulipotyphla,Erinaceidae,NA,2.534026106056135,mam
Mesechinus_hughi,Eulipotyphla,Erinaceidae,NA,2.2995072987004876,mam
Mesembriomys_gouldii,Rodentia,Muridae,NA,2.855216194733363,mam
Mesembriomys_macrurus,Rodentia,Muridae,NA,2.4265112613645754,mam
Mesocapromys_angelcabrerai,Rodentia,Echimyidae,NA,2.683947130751512,mam
Mesocapromys_auritus,Rodentia,Echimyidae,NA,2.9138138523837167,mam
Mesocapromys_nanus,Rodentia,Echimyidae,NA,2.617943434828973,mam
Mesocapromys_sanfelipensis,Rodentia,Echimyidae,NA,2.7403626894942437,mam
Mesocricetus_auratus,Rodentia,Cricetidae,NA,2.0211892990699383,mam
Mesocricetus_brandti,Rodentia,Cricetidae,NA,2.296665190261531,mam
