Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.density.median,log10.density.mean,sd,log10.lower.95hpd,log10.upper.95hpd,density.median,density.mean,lower.95hpd,upper.95hpd
Monodelphis_kunsi,Didelphimorphia,Didelphidae,1.0530784434834197,2.3706002801284103,2.3669775713530163,0.42081345271292897,1.5554088094231118,3.2194062461397124,234.74712395048377,232.79710291314981,35.92599535630002,1657.3195223196476
Monodelphis_osgoodi,Didelphimorphia,Didelphidae,2.0492180226701815,1.9069180155336023,1.902110673342045,0.39751629093287993,1.131900133765578,2.6978634210163297,80.7082657861693,79.81980699879956,13.548778216910357,498.7276205731797
Monodelphis_palliolata,Didelphimorphia,Didelphidae,1.8188854145940099,2.070120645094601,2.0684710229001624,0.29809855107841304,1.4874757668534446,2.657797698243184,117.52239816443304,117.07684834205973,30.723859247846768,454.77616832773623
Monodelphis_peruviana,Didelphimorphia,Didelphidae,1.4313637641589874,2.248886359585551,2.240707912959546,0.35390844399304877,1.5035463100581576,2.903997288348284,177.3725295274076,174.06358058559042,31.882055250108415,801.6730578787436
Monodelphis_reigi,Didelphimorphia,Didelphidae,1.2787536009528289,2.2824753710212358,2.2786227859029786,0.4006396179840825,1.4917798294887026,3.0571371236906137,191.635238269815,189.94277818949536,31.029860953317534,1140.609865692322
Monodelphis_ronaldi,Didelphimorphia,Didelphidae,1.7234556720351857,2.0974106103905497,2.0898131760379584,0.3596192502275021,1.3712446530446072,2.780298106327388,125.14416658096029,122.97396499832067,23.509568228622523,602.9733341096722
Monodelphis_scalops,Didelphimorphia,Didelphidae,2.869818207979328,1.5240942193185179,1.5212150276083478,0.36275372178251386,0.7839549226656366,2.2106747050315096,33.42675508363399,33.20588256134152,6.080718835479642,162.43316441627096
Monodelphis_unistriata,Didelphimorphia,Didelphidae,1.7427251313046983,2.0765391943351537,2.078585222079301,0.36053202112250254,1.338838487887374,2.777251066059832,119.27219021130774,119.83542544800798,21.81918315590537,598.7576373959911
Monticolomys_koopmani,Rodentia,Nesomyidae,1.3979400086720377,2.7682957821822813,2.761009639577015,0.4330160574645547,1.9090716689583294,3.6056795327312714,586.5374978783432,576.7792654117974,81.10948968331563,4033.4765162397193
Morenelaphus_brachyceros,Cetartiodactyla,Cervidae,4.698970004336019,0.5050736501067147,0.5087832821077862,0.30625003199240436,-0.07348872542554674,1.1291258948585328,3.199437642360464,3.226883468280446,0.8443281609467753,13.462505534869898
Morenelaphus_lujanensis,Cetartiodactyla,Cervidae,4.698970004336019,0.5038567067804607,0.5097649431052282,0.3048122587054365,-0.0669970756153846,1.1202888565866171,3.190484997383802,3.234185629715952,0.8570436162379051,13.191338250028462
Moschiola_indica,Cetartiodactyla,Tragulidae,3.4771212547196626,0.7881804069528868,0.789976608017109,0.4335361470887824,-0.08655009790115309,1.6186893205729207,6.140170163129065,6.16561791696707,0.8193131061273976,41.56131886555342
Moschiola_kathygre,Cetartiodactyla,Tragulidae,3.292743271377071,0.9352935380649733,0.9413753800104762,0.47515949542943753,0.042470895173717604,1.917369790587991,8.615758914493094,8.737262425046113,1.1027343301553598,82.67415991855641
Moschiola_meminna,Cetartiodactyla,Tragulidae,3.388278863459639,0.7956738280262028,0.7974969637918583,0.39486971515194674,0.01809628775261496,1.573130181557861,6.247033401468993,6.273313102154662,1.0425485479856509,37.42227462692418
