(Intercept),log10BM,random.effect,tree,chain
1.5132764900918119,-0.5041581435607441,1.8576694515335368,43,3
2.745545548496011,-0.44247579940929427,0.47248186086666305,42,1
0.9036580408574082,-0.4894682926515088,2.3582691724716636,42,2
3.406883546995232,-0.5071658218657831,-0.08456421641505438,42,3
3.5801985145080835,-0.4939987449615728,-0.3306419419454912,45,1
2.673960421947413,-0.45676978708070237,0.570520289331036,45,2
3.2747835285917972,-0.4921846831275616,0.014986174604656143,45,3
3.3749751861178083,-0.5096797665464692,0.03347688916199197,44,1
3.3826341774256434,-0.50108082650695,-0.10474938373754908,44,2
2.982991854318243,-0.5110011580836726,0.40614859978784185,44,3
3.8907102091179695,-0.5406708856462501,-0.4435160659308869,46,1
2.5368411282543093,-0.5096810473951336,0.8326858778869113,46,2
3.2671760567754973,-0.6040783287098748,0.37318152478555616,46,3
2.173335299390601,-0.45104972133412957,1.0039903616420673,49,1
3.7964058642828604,-0.48703799358190736,-0.46345869230427594,49,2
2.4794705965468893,-0.49867421682574786,0.8783492360871892,49,3
3.2987919811566826,-0.4866431532718707,-0.006136240691476358,48,1
3.826856109779328,-0.5067192335554864,-0.46601182376923983,48,2
2.887498538213549,-0.5284974614405655,0.4997071654770482,48,3
2.757194058256573,-0.5674498702283017,0.7852743121148907,50,1
2.1760773896821775,-0.47930559278756846,1.1439670851271886,50,2
3.0923821048927493,-0.5214593941200292,0.3327186367065283,50,3
2.6038941418228205,-0.4600334995157027,0.627839762445984,47,1
4.030097725888481,-0.4710230318742106,-0.8123192054888406,47,2
3.9267738960988936,-0.5814159439323703,-0.3958577404292397,47,3
1.9682688175912517,-0.46002138665062375,1.240074044671689,54,1
2.701122693801153,-0.5439888963064732,0.6962008076560676,54,2
3.738433460246597,-0.508694628268131,-0.41578701786222455,54,3
2.6789504138941993,-0.5383048914954998,0.7586335428085014,55,1
4.0230463470870745,-0.6347690566935853,-0.3896906200176533,55,2
2.5548569410821074,-0.5609633732165094,0.9686517601200246,55,3
2.7666526084940415,-0.4191054404946044,0.3348852523831857,53,1
3.580139259865973,-0.564930940992781,-0.098269239515704307,53,2
2.387746199281537,-0.4689334017166402,0.8816914314798047,53,3
3.5740270997484913,-0.5286446252866881,-0.12597766964868914,56,1
2.7235746249170916,-0.4585122433345532,0.47911702911946247,56,2
1.8230459600817994,-0.5233189991995459,1.5699928576405167,56,3
