(Intercept),log10BM,random.effect,tree,chain
3.31170614506118,-0.6003862133293296,0.1559544914235651,40,3
1.3283112967328634,-0.5116635476224474,1.8890812055565886,41,1
1.9299403430195525,-0.5984619874652708,1.5632368850742644,41,2
3.787469368427992,-0.6915532237253501,-0.07999356662800967,41,3
1.426251924407552,-0.5722870575482375,1.925533457584437,42,1
1.7047388836508617,-0.5631367230816977,1.6553425706983353,42,2
3.7030104294826742,-0.7008707022396266,0.08516653056599073,42,3
1.1665682198363356,-0.4578290997305885,1.9277270218472526,43,1
1.5303949421504512,-0.48249783222854603,1.6742783641217625,43,2
3.4943992502230685,-0.5815142420251505,-0.05061938118373447,43,3
-0.2553937791381031,-0.5217313822358847,3.510465631041364,44,1
2.2783191114722285,-0.5147948158846702,0.9167784012935581,44,2
3.583774506347254,-0.6375008288450772,-0.00934248454484606,44,3
0.9342213361378526,-0.44816590828850167,2.0979411492719007,45,1
1.350450750469463,-0.4506394149066182,1.7662274942876979,45,2
3.6952553185692523,-0.6372780643650913,-0.11939898735669678,45,3
0.6740237048215931,-0.41972955111123156,2.294567860753875,46,1
1.073153896984877,-0.4427486997592496,2.033387029320446,46,2
2.983060102647869,-0.5281910492194584,0.3297933631514816,46,3
0.8269439869764028,-0.4765630519759725,2.2797562461906575,47,1
1.3332615991821513,-0.5522353688138537,2.040351281408267,47,2
3.1650988748006057,-0.623792085047171,0.37262622524332734,47,3
0.899852033413481,-0.4078898067964474,2.070909448580724,48,1
1.3177007060148753,-0.48448936305067036,1.8464607188156892,48,2
3.6646063978550956,-0.6521780522161862,-0.036789519253055895,48,3
0.9000026562134735,-0.41972340468055336,2.103631605047089,49,1
1.6046926148992497,-0.5498853768076515,1.7331543758302308,49,2
3.4279005850548856,-0.6766455267934361,0.24001732738798429,49,3
0.9172817884391407,-0.4083536799007561,2.077238486311618,50,1
1.3236335319234058,-0.5005287514068186,1.8915818685105281,50,2
3.0892445111239795,-0.565319324407028,0.3200158100264722,50,3
0.5072294845595025,-0.37448717934603337,2.309549683345116,51,1
1.2292322430585045,-0.4343531315244036,1.8223636186206023,51,2
3.0914035126625095,-0.4927147081907606,0.166945738814933,51,3
0.998413456210983,-0.46312650431354996,2.1084790337431243,52,1
1.425613942090422,-0.4754352622258011,1.689723332804167,52,2
3.714608705980936,-0.6274075849360088,-0.14346885114142433,52,3
0.9345369710499654,-0.41621371139626717,2.0548120176135454,53,1
1.313590630015824,-0.43975369312101975,1.7498590401810896,53,2
