Binomial.1.2,log10dens.est,se.fit,log10dens.est_CIlwr,log10dens.est_CIupr,log10dens.est_PIlwr,log10dens.est_PIupr,dens.est,dens.est_CIlwr,dens.est_CIupr
Neotoma_palatina,2.740066140828729,0.0691906329783825,2.604273785422501,2.8758584962349567,1.4715514891630077,4.00858079249445,549.6245724957845,402.04418535165365,751.3780367870487
Neotoma_phenax,2.729179382139376,0.07171841430087998,2.5884260462512807,2.869932718027471,1.460124080244513,3.998234684034239,536.0180100901845,387.6377340761389,741.1954045851668
Neotoma_stephensi,2.7605334042679313,0.06458060502294098,2.633788611047665,2.8872781974881976,1.4929553592102383,4.028111449325625,576.147131886013,430.3171065082952,771.3974475102117
Neotomodon_alstoni,2.865438724640561,0.04577085631778198,2.775609623202892,2.95526782607823,1.601018254555972,4.12985919472515,733.5652071329561,596.4988671401036,902.1273010894512
Neotomys_ebriosus,2.8279861163226014,0.05125992008760997,2.727384272012168,2.9285879606330347,1.5627546794769565,4.093217553168246,672.9551426758397,533.8070091769583,848.375192285519
Neotragus_batesi,1.1450709265202526,0.03510695640391677,1.0761706130526612,1.213971239987844,-0.11803520951890345,2.4081770625594086,13.965964266674009,11.917100806623138,16.367081311388578
Neotragus_pygmaeus,1.0728651359839194,0.03544747611170153,1.0032965243494825,1.1424337476183564,-0.19027763085939253,2.336007902827231,11.826742359187925,10.07619408910126,13.881415303611499
Neovison_macrodon,-0.05581579862142616,0.152352253862228,-0.35481973185416976,0.24318813461131744,-1.3519998942623523,1.2403682970194998,0.8793954239451133,0.44175377367202034,1.7506048793366242
Neovison_vison,-0.01995810162466427,0.15320570990336874,-0.3206370131178089,0.28072080986848036,-1.3165296058312532,1.276613402581925,0.9550847229691581,0.47792856337422085,1.90862588669936
Nephelomys_albigularis,2.833004653399747,0.050426000596981546,2.7340394452491097,2.9319698615503844,1.5679022978062822,4.098107008993212,680.7766530736274,542.0501204332296,855.0073764391298
Nephelomys_auriventer,2.7809711803712727,0.06019826692549747,2.6628270891076458,2.8991152716348996,1.5142242111606325,4.047718149581913,603.9085528879759,460.07336256320133,792.7117062795585
Nephelomys_caracolus,2.799301308758958,0.056498064822304545,2.6884191709916756,2.910183446526241,1.533210985685728,4.065391631832188,629.9430788973513,487.99926848449564,813.1739293033025
Nephelomys_devius,2.7618291010237233,0.06429573172592495,2.6356433952742453,2.888014806773201,1.4943068369039452,4.029351365143501,577.8686059097444,432.1588341905007,772.7069292048075
Nephelomys_keaysi,2.755217778130117,0.06575843554343316,2.6261613948323763,2.8842741614278573,1.487406511508098,4.0230290447521355,569.1382552006085,422.8257178210451,766.0800653329387
Nephelomys_levipes,2.784171129529499,0.05953533348291513,2.667328100125993,2.9010141589330045,1.5175448424092515,4.050797416649746,608.3746781973304,464.86633910101455,796.185307345471
Nephelomys_meridensis,2.794163291392113,0.057510645132962314,2.6812938807888504,2.9070327019953752,1.5278973787364172,4.060429204047809,622.5343092932911,480.058187177075,807.2958166305019
Nesiotites_hidalgo,2.4026984158387403,0.053828653379785055,2.297055219409678,2.508341612267803,1.1370561509567618,3.6683406807207186,252.75422029552948,198.17789878116042,322.3603452761715
Nesiotites_similis,2.356937232224044,0.0526103840838374,2.2536849903229954,2.4601894741250923,1.091492297364598,3.6223821670834897,227.4768638920578,179.34323128724733,288.5290023758221
Nesokia_bunnii,2.6643778104505436,0.0875691404132589,2.492516110018776,2.836239510882311,1.391496707684408,3.937258913216679,461.71906811184544,310.82512002128595,685.8663734883193
Nesokia_indica,2.6910552251391158,0.0809013199636413,2.5322796753220174,2.849830774956214,1.4198748551980296,3.9622355950802017,490.9703042529982,340.62747508247355,707.6699834618964
Nesolagus_netscheri,1.6924997845383594,0.1473308653146624,1.403350742768985,1.9816488263077336,0.39855348501121823,2.9864460840655003,49.26060989583887,25.31341520707409,95.86251667186647
Nesolagus_timminsi,1.6071651794508972,0.14735492897231423,1.3179689107577102,1.8963614481440842,0.3132083256377971,2.9011220332639973,40.47297972537735,20.795478160433507,78.77010930998753
Nesomys_audeberti,2.734526081506263,0.07047096188675493,2.5962209744358478,2.872831188576678,1.4657399843466221,4.003312178665904,542.6578396059834,394.65805792758545,746.1586681700693
Nesomys_lambertoni,2.75925877668818,0.0648617089890367,2.631962293621658,2.886555259754702,1.4916254494578882,4.026892103918472,574.4586545081979,428.5113145109693,770.1144277041524
Nesomys_rufus,2.7555547237412754,0.06568334885582626,2.626645704295127,2.884463743187424,1.4877584494927658,4.023350997989785,569.5799901429764,423.2975007425555,766.4145538354651
Nesophontes_edithae,1.932891747807793,0.04259620296587051,1.8492931668567485,2.016490328758837,0.668898638474968,3.196884857140618,85.68242466983111,70.67945089830268,103.87004714941243
Nesophontes_hypomicrus,2.4026984158387403,0.053828653379785055,2.297055219409678,2.508341612267803,1.1370561509567618,3.6683406807207186,252.75422029552948,198.17789878116042,322.3603452761715
Nesophontes_major,2.1643252683208503,0.047741539337884394,2.0706285380215927,2.2580219986201078,0.89962414355950715,3.4290263930821934,145.99072601212484,117.65991708976469,181.14318460115047
Nesophontes_micrus,2.228724279376865,0.04931864928757853,2.131932340006887,2.3255162187468428,0.9637900766489775,3.4936584821047525,169.32624572625352,135.49782999192448,211.60027059810756
Nesophontes_paramicrus,2.228724279376865,0.04931864928757853,2.131932340006887,2.3255162187468428,0.9637900766489775,3.4936584821047525,169.32624572625352,135.49782999192448,211.60027059810756
Nesophontes_spA,2.300930069913198,0.05114927320257847,2.200545379290916,2.40131476053548,1.035715881004788,3.566144258821608,199.9539877847899,158.68847233640264,251.95023080367915
Nesophontes_zamicrus,2.576672552300616,0.0586355732994761,2.4615953768769128,2.6917497277243196,1.3102079400799145,3.843137164521318,377.287617777118,289.4645450122442,491.7560681634137
Nesoromys_ceramicus,2.826780125320243,0.05146432083733894,2.725777127586901,2.927783123053585,1.5615167285308804,4.092043522109606,671.0890078545754,531.8352605708125,846.804433350041
Nesoryzomys_darwini,2.878872964361516,0.044275609924812505,2.7919784079753054,2.9657675207477263,1.614657586495311,4.1430883422277205,756.6115459277821,619.4102787966824,924.2033124528357
Nesoryzomys_fernandinae,2.8692534837660406,0.045317888316231326,2.780313369597406,2.958193597934675,1.604895859669059,4.133611107863022,740.0370849508214,602.9945259666341,908.2253047398526
Nesoryzomys_indefessus,2.8108109895443367,0.05430687525020992,2.704229243034195,2.9173927360544782,1.5450900383102242,4.076531940778449,646.8610323696873,506.0917328375192,826.7852803134296
Nesoryzomys_narboroughi,2.8036332323747883,0.05566044123742934,2.6943950003594526,2.912871464390124,1.5376858207349244,4.0695806440146525,636.2579654062362,494.76047791788443,818.2225877186414
Nesoryzomys_spB,2.8212364054014474,0.05242311142897986,2.7183517016166383,2.9241211091862565,1.5558214062898033,4.086651404513091,662.5770751148837,522.8194087390519,839.6941145062018
Nesoryzomys_spC,2.8220208509513265,0.05228556322063083,2.7194060969326865,2.9246356049699664,1.5566277715304926,4.08741393037216,663.7749381949967,524.0902700617692,840.689464667686
Nesoryzomys_spD,2.820791650341742,0.05250136628023791,2.71775336492143,2.923829935762054,1.5553641550002697,4.086219145683215,661.8988862840856,522.0996053374419,839.1313289366591
Nesoryzomys_swarthi,2.789193112605941,0.05850890007062745,2.674364543899243,2.904021681312639,1.522751065809064,4.055635159402819,615.4504769811957,472.459454190241,801.7180866146065
Nesotragus_moschatus,0.9510067408767235,0.036421563413482655,0.8795264021285676,1.0224870796248795,-0.3122427580471374,2.2142562398005845,8.933193492303852,7.5775079752176575,10.53142355401449
Neurotrichus_gibbsii,3.190218737346728,0.10086068999378385,2.9922712685552164,3.3881662061382394,1.913553919117291,4.466883555576165,1549.5968944684653,982.3613529248726,2444.365841751463
Neuryurus_trabeculatus,-0.019826535064542128,0.05661989002062571,-0.13094776488685805,0.0912946947577738,-1.285937819834194,1.2462847497051097,0.9553741032221528,0.7396942370189705,1.2339418524956334
Neusticomys_ferreirai,2.8893069834343383,0.0433163364297373,2.8042950808376332,2.9743188860310434,1.6252196125271903,4.153394354341486,775.0094238915659,637.2283378427461,942.5814444381498
Neusticomys_monticolus,2.866424748572203,0.04565168517942846,2.776829530376772,2.9560199667676343,1.6020208728950835,4.130828624249323,735.2325886166965,598.1767521477474,903.6910201259218
Neusticomys_mussoi,2.865438724640561,0.04577085631778198,2.775609623202892,2.95526782607823,1.601018254555972,4.12985919472515,733.5652071329561,596.4988671401036,902.1273010894512
Neusticomys_oyapocki,2.8562059634726813,0.04695499748205619,2.7640528867957554,2.948359040149607,1.5916182649539674,4.120793661991395,718.1347848141249,580.8351451972405,887.8897453508976
Neusticomys_peruviensis,2.865438724640561,0.04577085631778198,2.775609623202892,2.95526782607823,1.601018254555972,4.12985919472515,733.5652071329561,596.4988671401036,902.1273010894512
Neusticomys_venezuelae,2.8526306526922425,0.0474454361441428,2.7595150494674265,2.9457462559170584,1.5879724485644409,4.1172888568200445,712.2470394172439,574.7977367820803,882.564096370054
Nilgiritragus_hylocrius,0.3371600560510588,0.04734749569330265,0.24423666908351108,0.43008344301860657,-0.9274840099016326,1.6018041220037502,2.1735020595432735,1.754836540728757,2.692051990709631
Nilopegamys_plumbeus,2.8151251663027246,0.053515067970565815,2.7100974072458306,2.9201529253596186,1.549534123399707,4.080716209205742,653.3188159605554,512.9764257884224,832.056706372208
Ningaui_ridei,2.617463442332432,0.05979797208793551,2.5001049628851684,2.7348219217796954,1.350789502282346,3.8841373823825176,414.4416960527476,316.3042030692066,543.0276226506447
Ningaui_timealeyi,2.7177596924021525,0.06270502493274369,2.5946958806563654,2.8408235041479397,1.45054441492747,3.984974969876835,522.1072121558373,393.27458428645673,693.1440572996312
Ningaui_yvonneae,2.6661949756901206,0.06120211178048645,2.5460807556467215,2.7863091957335198,1.3992627424745991,3.933127208905642,463.6550300703722,351.6258181272385,611.3771396381566
Niviventer_andersoni,2.763412748198104,0.06394876756713272,2.6379079883850314,2.888917508011177,1.495958093214514,4.030867403181694,579.9796401824699,434.41817659961345,774.3147067628628
Niviventer_brahma,2.795758216585215,0.0571941662452981,2.683509922045534,2.9080065111248956,1.5295475163733974,4.061968916797032,624.8247391953824,482.51400361958895,809.1080295741455
Niviventer_cameroni,2.8047095129300885,0.055454698952299854,2.6958750672121425,2.9135439586480345,1.5387968799737037,4.070622145886473,637.8367128727131,496.4494880895188,819.490566611095
Niviventer_confucianus,2.827380801585084,0.05136232318129682,2.726577982710695,2.928183620459473,1.562133368868124,4.092628234302044,672.0178387618437,532.8168893079996,847.5856990957419
Niviventer_coninga,2.8088825314256454,0.054666193134900634,2.7015955937674914,2.9161694690837994,1.5431020035710339,4.074663059280256,643.995053279648,503.03197743447953,824.4597704579837
Niviventer_cremoriventer,2.821908305535027,0.05230526002249988,2.719254894909205,2.9245617161608495,1.5565120907402508,4.087304520329804,663.6029462609731,523.9078368978911,840.5464459048953
Niviventer_culturatus,2.8028356100933633,0.05581353055666639,2.6932969275928698,2.912374292593857,1.5368622372818423,4.068808982904884,635.0904907855255,493.51110269467114,817.2864385094509
Niviventer_eha,2.842496977284878,0.048926017834674186,2.746475609703326,2.9385183448664303,1.5776215048623687,4.107372449707388,695.8201117348735,557.7962750135636,867.9972412561534
Niviventer_excelsior,2.792060361042669,0.05793082193748587,2.67836631861401,2.905754403471328,1.5257206779451185,4.058400044140219,619.5271749679868,476.8330162373192,804.9231228837367
Niviventer_fraternus,2.8047095129300885,0.055454698952299854,2.6958750672121425,2.9135439586480345,1.5387968799737037,4.070622145886473,637.8367128727131,496.4494880895188,819.490566611095
Niviventer_fulvescens,2.80869226951431,0.05470181957522334,2.7013354120124156,2.916049127016205,1.5429058133707327,4.074478725657888,643.7129845465544,502.73070594332734,824.2313460768477
Niviventer_hinpoon,2.8323594821117397,0.050531674699881846,2.7331868797702907,2.9315320844531887,1.5672408857900313,4.097478078433448,679.7660681192168,540.9870631564897,854.1459469846782
Niviventer_langbianis,2.8217959214742185,0.05232494111672839,2.7191038850687606,2.9244879578796765,1.5563965726341242,4.087195270314313,663.4312453798076,523.7256989959633,840.4037040572931
Niviventer_lepturus,2.8065368187263653,0.05510760316825488,2.6983835772702993,2.9146900601824313,1.5406825690825572,4.072391068370173,640.5260819481729,499.32530651139564,821.6560552925115
Niviventer_niviventer,2.7936126467967526,0.05762035102177686,2.6805279292884543,2.906697364305051,1.5273275244653852,4.05989776912812,621.7454944616317,479.2122698490804,806.6727089543879
Niviventer_rapit,2.8047095129300885,0.055454698952299854,2.6958750672121425,2.9135439586480345,1.5387968799737037,4.070622145886473,637.8367128727131,496.4494880895188,819.490566611095
Niviventer_tenaster,2.7912955952792413,0.05808443022656271,2.677300083844074,2.9052911067144085,1.5249288102081864,4.057662380350296,618.4371858542612,475.6637811493486,804.0649046752878
Nomascus_concolor,0.9150896277475313,0.036799782614686964,0.8428670024501623,0.9873122530449003,-0.3482020904667056,2.1783813459617685,8.224123582089376,6.964132131400874,9.712080043471717
Nomascus_gabriellae,0.8988909995220435,0.03698331466602714,0.8263081773530574,0.9714738216910297,-0.3644213623971493,2.1622033614412364,7.923024511762679,6.703601312991684,9.364267724623573
Nomascus_hainanus,0.9150896277475313,0.036799782614686964,0.8428670024501623,0.9873122530449003,-0.3482020904667056,2.1783813459617685,8.224123582089376,6.964132131400874,9.712080043471717
Nomascus_leucogenys,0.8988909995220435,0.03698331466602714,0.8263081773530574,0.9714738216910297,-0.3644213623971493,2.1622033614412364,7.923024511762679,6.703601312991684,9.364267724623573
Nomascus_nasutus,0.8988909995220435,0.03698331466602714,0.8263081773530574,0.9714738216910297,-0.3644213623971493,2.1622033614412364,7.923024511762679,6.703601312991684,9.364267724623573
Nomascus_siki,0.8988909995220435,0.03698331466602714,0.8263081773530574,0.9714738216910297,-0.3644213623971493,2.1622033614412364,7.923024511762679,6.703601312991684,9.364267724623573
Noronhomys_vespuccii,2.756770063884201,0.06541298991086988,2.6283916462892054,2.8851484814791966,1.4890276311290183,4.0245124966393835,571.1761488348242,425.00265811606647,767.6238883868011
Nothrotheriops_shastensis,-0.11948231268511789,0.05942743104999066,-0.23611357461533786,-0.002851050754897916,-1.3860890823509326,1.1471244569806969,0.7594823531322126,0.5806125586466601,0.993456714170509
Nothrotherium_maquinense,0.16318591958918294,0.05169071551320813,0.06173860352885982,0.264633235649506,-1.1021130236015864,1.4284848627799522,1.4560822897058925,1.1527592174755863,1.8392181144628814
Notiomastodon_platensis,0.9109148094060857,0.34749427817612066,0.22892846974555248,1.592901149066619,-0.5228896490844739,2.3447192678966453,8.145444884490567,1.694058758371533,39.165272183388076
Notiomys_edwardsii,2.914836594712619,0.04179079020175161,2.8328187031064473,2.9968544863187905,1.650947045643019,4.178726143782219,821.9333355792336,680.4852297962684,992.7833530474517
Notiosorex_cockrumi,2.8066538510733374,0.06533382506309127,2.678430801057485,2.93487690108919,1.5389271422519124,4.074380559894762,640.6987122140414,476.9038199017405,860.7497417766707
Notiosorex_crawfordi,2.7827317942684773,0.06462193152855752,2.655905894353608,2.9095576941833468,1.515145636804989,4.050317951731966,606.3617452226197,452.79945385319274,812.003112946839
Notiosorex_evotis,2.7313301120694313,0.06310332592877765,2.607484601586634,2.8551756225522285,1.4640386822196991,3.9986215419191637,538.6790829061542,405.0275841602597,716.4330670520455
Notiosorex_villai,2.7360216808886144,0.06324128697544472,2.6119054104102113,2.8601379513670175,1.4687037624871966,4.003339599290032,544.5298362318863,409.1715322275592,724.6661099135811
Notocitellus_adocetus,2.628845937277854,0.06471950701686582,2.5018285373749523,2.755863337180756,1.3612406053302766,3.8964512692254316,425.44746205297787,317.56200651864623,569.9848824852792
Notocitellus_annulatus,2.280897664354103,0.06398583518303291,2.155320156270698,2.4064751724375077,1.0134358036891469,3.548359525019059,190.94032803841077,142.99477090000852,254.96183281352242
Notomys_alexis,2.8759059659512136,0.04458142341144255,2.7884112252354645,2.9634007066669628,1.6116491932358168,4.140162738666611,751.4601691950342,614.343440036971,919.1802973474354
Notomys_amplus,2.7936126467967526,0.05762035102177686,2.6805279292884543,2.906697364305051,1.5273275244653852,4.05989776912812,621.7454944616317,479.2122698490804,806.6727089543879
Notomys_aquilo,2.8674233336558617,0.045532473614753245,2.778062078042677,2.9567845892690463,1.6030360149482596,4.1318106523634635,736.9250738958758,599.8768165050652,905.2834675297983
Notomys_cervinus,2.8759059659512136,0.04458142341144255,2.7884112252354645,2.9634007066669628,1.6116491932358168,4.140162738666611,751.4601691950342,614.343440036971,919.1802973474354
Notomys_fuscus,2.8759059659512136,0.04458142341144255,2.7884112252354645,2.9634007066669628,1.6116491932358168,4.140162738666611,751.4601691950342,614.343440036971,919.1802973474354
Notomys_longicaudatus,2.7936126467967526,0.05762035102177686,2.6805279292884543,2.906697364305051,1.5273275244653852,4.05989776912812,621.7454944616317,479.2122698490804,806.6727089543879
Notomys_macrotis,2.833655178867531,0.05031991585848173,2.734898170814124,2.9324121869209376,1.568569093123365,4.0987412646116965,681.7971458834153,543.1229703204821,855.8786380559036
Notomys_mitchellii,2.8448725490507116,0.04856733154142717,2.749555133066584,2.9401899650348393,1.5800503214259256,4.109694776675497,699.6366458452205,561.7655891714322,871.3446420445912
Notomys_mordax,2.847946977174933,0.048113523551365035,2.753520197006956,2.9423737573429096,1.5831915563457806,4.112702398004085,704.6070385475942,566.917935614207,875.7371174593853
Notomys_robustus,2.847946977174933,0.048113523551365035,2.753520197006956,2.9423737573429096,1.5831915563457806,4.112702398004085,704.6070385475942,566.917935614207,875.7371174593853
Notoryctes_caurinus,2.2695151694086806,0.050345141728108465,2.1707086534940743,2.368321685323287,1.004425217946328,3.534605120871033,186.0009530089829,148.1523871230045,233.51871132205247
Notoryctes_typhlops,2.1487950602611594,0.04736967516425688,2.055828144242454,2.241761976279865,0.8841477951402232,3.4134423253820954,140.862392434354,113.71772015377292,174.48655825581662
Nyctereutes_procyonoides,0.04093222087458526,0.10394456965124764,-0.16306761750006316,0.24493205924923367,-1.2366850112261396,1.3185494529753101,1.0988343340477362,0.6869614751878739,1.757648627023685
Nycticebus_bengalensis,1.3190450629821282,0.035042358304463284,1.2502715286420278,1.3878185973222286,0.055945836187390796,2.5821442897768656,20.84707183908884,17.79391569620352,24.42410156842861
Nycticebus_coucang,1.4757248779490335,0.035894644044335997,1.4052786621618272,1.5461710937362398,0.21253347241202136,2.738916283486046,29.90369661387702,25.42603626941416,35.169896782161864
Nycticebus_javanicus,1.4757248779490335,0.035894644044335997,1.4052786621618272,1.5461710937362398,0.21253347241202136,2.738916283486046,29.90369661387702,25.42603626941416,35.169896782161864
Nycticebus_menagensis,1.4757248779490335,0.035894644044335997,1.4052786621618272,1.5461710937362398,0.21253347241202136,2.738916283486046,29.90369661387702,25.42603626941416,35.169896782161864
Nycticebus_pygmaeus,1.4472580158293074,0.035677640129352116,1.3772376882220407,1.517278343436574,0.1840902898395782,2.7104257418190363,28.0064469801984,23.836236633658576,32.90624625479203
Nyctomys_sumichrasti,2.8488933210910554,0.04797624423964334,2.7547359629573163,2.9430506792247946,1.5841579868038538,4.113628655378257,706.1440776574093,568.5071917123424,877.1031671714342
Ochotona_alpina,3.350217894507972,0.22208630128959853,2.9143551099458755,3.7860806790700683,2.0158018332024814,4.684633955813462,2239.844633000584,821.022596201323,6110.5553040726845
Ochotona_argentata,3.358014182754436,0.21201082416150754,2.9419253576456734,3.7741030078631983,2.0299254176170205,4.686102947891851,2280.416542345032,874.8334043626811,5944.3313214466325
Ochotona_cansus,3.3904748637562117,0.1733182035484052,3.0503235154954256,3.7306262120169977,2.0841851572104297,4.696764570301994,2457.394397189925,1122.8545818710943,5378.067045224648
Ochotona_collaris,3.372952744827111,0.19345794542919556,2.9932754828762382,3.7526300067779834,2.0558177172212293,4.690087772432992,2360.2214057435835,984.6354844136056,5657.570920722796
Ochotona_coreana,3.3742917063298714,0.19185091512756527,2.9977683746217783,3.7508150380379646,2.0580623657419945,4.690521046917748,2367.509369040806,994.8746722156858,5633.976589245029
Ochotona_curzoniae,3.3655845178473065,0.20247341892275078,2.9682136414851485,3.7629553942094645,2.0432405871376504,4.687928448556963,2320.5157361192487,929.4234834970355,5793.691871563555
Ochotona_dauurica,3.3727062906606733,0.19375483603393576,2.9924463562759724,3.752966225045374,2.055403183778248,4.690009397543099,2358.882403277704,982.7574760469203,5661.952544869307
Ochotona_erythrotis,3.3496168286082666,0.22287277783436585,2.912210518602212,3.7870231386143214,2.014695805574714,4.684537851641819,2236.74682016617,816.9782949953241,6123.830177828783
Ochotona_forresti,3.372952744827111,0.19345794542919556,2.9932754828762382,3.7526300067779834,2.0558177172212293,4.690087772432992,2360.2214057435835,984.6354844136056,5657.570920722796
Ochotona_gloveri,3.3559156844092666,0.21469896828717577,2.9345511535180475,3.7772802153004856,2.0261646078550823,4.685666760963451,2269.42421442021,860.1043685980757,5987.978265232485
Ochotona_hoffmanni,3.364560191499333,0.2037484553738841,2.964686950359239,3.764433432639427,2.0414621351619657,4.6876582478366995,2315.0490204292164,921.9066556687336,5813.4431875889095
Ochotona_hyperborea,3.366887378580003,0.200859047398128,2.9726848402195767,3.7610899169404295,2.045492093680879,4.688282663479127,2327.487614374123,939.0416174498639,5768.858902948649
Ochotona_iliensis,3.354014962494799,0.21714925874899915,2.9278415333623338,3.780188391627264,2.0227322542008923,4.685297670788705,2259.513614586353,846.9183317227076,6028.210257435617
Ochotona_koslowi,3.3650972464594062,0.2030793236137191,2.9665372318917345,3.763657261027078,2.0423954875900767,4.687799005328736,2317.9136150186073,925.8427538465763,5803.0626738360315
Ochotona_ladacensis,3.3532719189541282,0.2181110357141435,2.925210922764527,3.7813329151437296,2.021383757672308,4.685160080235948,2255.6510705341716,841.8038792628187,6044.117730198113
Ochotona_macrotis,3.36490440203003,0.20331943490130994,2.965873149147314,3.763935654912746,2.042060572063323,4.6877482319967365,2316.8845954952894,924.4281230216208,5806.78377816706
Ochotona_mantchurica,3.3742917063298714,0.19185091512756527,2.9977683746217783,3.7508150380379646,2.0580623657419945,4.690521046917748,2367.509369040806,994.8746722156858,5633.976589245029
Ochotona_nubrica,3.376480761259594,0.1892457514823392,3.0050702792592707,3.747891243259917,2.0617048853615203,4.691256637157668,2379.472890740223,1011.7431653137851,5596.1744362381105
Ochotona_opaca,3.359101515887914,0.21062524694507487,2.945732000976464,3.7724710307993643,2.031862195508216,4.686340836267612,2286.133122187842,882.5351282555179,5922.035831814669
Ochotona_pallasii,3.3567982011699695,0.21356625378841257,2.9376567164219747,3.7759396859179644,2.0277498792717066,4.685846523068232,2274.040531893258,866.2768654823795,5969.523770917969
Ochotona_princeps,3.3665617057953683,0.2012618043877251,2.971568723441016,3.7615546881497206,2.044930397974227,4.68819301361651,2325.7429105674464,936.6314221956591,5775.035897658363
Ochotona_pusilla,3.3697761925042085,0.19730993075850217,2.9825390898879065,3.7570132951205104,2.050442106176374,4.689110278832043,2343.0210615058877,960.5922752866195,5714.961316987646
Ochotona_roylei,3.3505840437164975,0.22160785660956478,2.915660246517816,3.7855078409151792,2.016474390399517,4.684693697033478,2241.7338192260677,823.4936345751242,6102.500742285272
Ochotona_rufescens,3.351835798503991,0.219975966006828,2.920114721950749,3.783556875057233,2.0187668034237944,4.684904793584187,2248.204426196188,831.9835163921208,6075.148175875564
Ochotona_rutila,3.349379536392791,0.2231836303376694,2.9113631525690753,3.7873959202165066,2.014258489370522,4.68450058341506,2235.525027911307,815.3858162505961,6129.088893645808
Ochotona_syrinx,3.375608545585692,0.19028041348946062,3.0021674535887777,3.749049637582606,2.060257601200247,4.690959489971137,2374.6988699949256,1005.0032208414591,5611.121045396898
Ochotona_thibetana,3.379828063474039,0.18531767607732055,3.0161267552231075,3.743529371724971,2.067209116739202,4.692447010208877,2397.8834126756556,1037.8312779197686,5540.250118795852
Ochotona_thomasi,3.389214871607475,0.17469576760299516,3.0463599396440486,3.7320698035709015,2.0822185586534254,4.696211184561525,2450.275240566433,1112.6535031912745,5395.973443046608
Ochotona_turuchanensis,3.368524437716715,0.19884256272517647,2.9782794177600618,3.7587694576733686,2.04830436768869,4.68874450774474,2336.277560676931,951.2165935707046,5738.117771929764
Ochotona_whartoni,3.3300730237295904,0.24908945208161554,2.841214316286095,3.8189317311730857,1.977419079238554,4.682726968220627,2138.3216038368028,693.7680832602349,6590.702846905204
Ochrotomys_nuttalli,2.910889460882469,0.04194657477679885,2.828565829128087,2.9932130926368514,1.6469800345195411,4.174798887245397,814.4969472103198,673.8540286158494,984.4940429867557
Octodon_bridgesi,2.583084753663157,0.06449006605324574,2.456517650679585,2.709651856646729,1.3155244634751564,3.850645043851158,382.89945982104075,286.0998635519338,512.4504238172462
Octodon_degus,2.498633040590786,0.06417130794313902,2.372691526833862,2.6245745543477104,1.2311350632388616,3.766131017942711,315.2339911545462,235.88022145100095,421.28360134623244
Octodon_lunatus,2.472547249489969,0.06410055377715994,2.3467445966516336,2.5983499023283048,1.2050630621467908,3.7400314368331475,296.8569694318178,222.20027732995874,396.59743614713136
Octodon_pacificus,2.4176196227096494,0.06399464133247561,2.292024831827643,2.543214413591656,1.150156049583964,3.6850831958353347,261.58908737383484,195.89566783459492,349.3127305441685
Octodontomys_gliroides,2.583084753663157,0.06449006605324574,2.456517650679585,2.709651856646729,1.3155244634751564,3.850645043851158,382.89945982104075,286.0998635519338,512.4504238172462
Octomys_mimax,2.617078549918073,0.06465673097360601,2.4901843532062737,2.7439727466298725,1.3494855573281932,3.884671542507953,414.07456083129847,309.1607507221178,554.590909509544
Odocoileus_hemionus,0.4186256020914212,0.04545644901218026,0.32941355106573383,0.5078376531171086,-0.845751180261072,1.6830023844439144,2.6219572239393147,2.135077043790815,3.2198649243877626
Odocoileus_virginianus,0.4126960228756156,0.04559061892002634,0.3232206522786685,0.5021713934725627,-0.8516993660938694,1.6770914118451006,2.586401972860727,2.104847579417007,3.1781280652495925
Oecomys_auyantepui,2.862176090257893,0.04617537229057115,2.7715530926759055,2.9527990878398804,1.5976989708940905,4.126653209621695,728.0749520078431,590.9532054271762,897.013724391325
Oecomys_bicolor,2.878178237193879,0.04434593717858855,2.7911456577396834,2.9652108166480744,1.6139533649538624,4.142403109433896,755.4021858770612,618.2237110139989,923.0193735078545
Oecomys_catherinae,2.8178538013551746,0.053023113046702874,2.7137915446356553,2.921916058074694,1.5523425169418772,4.083365085768472,657.4364840872944,517.3584474220465,835.4415256246276
Oecomys_cleberi,2.8178538013551746,0.053023113046702874,2.7137915446356553,2.921916058074694,1.5523425169418772,4.083365085768472,657.4364840872944,517.3584474220465,835.4415256246276
Oecomys_concolor,2.8315922211510682,0.05065794172900839,2.732171809293256,2.9310126330088804,1.5664541749293086,4.096730267372828,678.5661967291879,539.7240981174176,853.1249298476629
Oecomys_flavicans,2.8178538013551746,0.053023113046702874,2.7137915446356553,2.921916058074694,1.5523425169418772,4.083365085768472,657.4364840872944,517.3584474220465,835.4415256246276
Oecomys_mamorae,2.830455229709305,0.05084623483586907,2.730665277013568,2.930245182405042,1.5652880896195651,4.095622369799045,676.7920205910582,537.8550826688036,851.6186866970271
Oecomys_paricola,2.8178538013551746,0.053023113046702874,2.7137915446356553,2.921916058074694,1.5523425169418772,4.083365085768472,657.4364840872944,517.3584474220465,835.4415256246276
Oecomys_phaeotis,2.8178538013551746,0.053023113046702874,2.7137915446356553,2.921916058074694,1.5523425169418772,4.083365085768472,657.4364840872944,517.3584474220465,835.4415256246276
Oecomys_rex,2.8178538013551746,0.053023113046702874,2.7137915446356553,2.921916058074694,1.5523425169418772,4.083365085768472,657.4364840872944,517.3584474220465,835.4415256246276
Oecomys_roberti,2.8178538013551746,0.053023113046702874,2.7137915446356553,2.921916058074694,1.5523425169418772,4.083365085768472,657.4364840872944,517.3584474220465,835.4415256246276
