Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.density.median,log10.density.mean,sd,log10.lower.95hpd,log10.upper.95hpd,density.median,density.mean,lower.95hpd,upper.95hpd
Ochotona_curzoniae,Lagomorpha,Ochotonidae,2.210853365314893,3.6013213514137266,3.6143110599239563,0.29035327567143054,3.0564665120960566,4.20819226837541,3993.202657012863,4114.443092656172,1138.849963194661,16150.734146641842
Ochotona_dauurica,Lagomorpha,Ochotonidae,2.113943352306837,3.585181610622879,3.589717905632929,0.2856653225716335,3.035935603100359,4.155379399104923,3847.5264192710665,3887.9252421919678,1086.2645410842895,14301.42783855668
Ochotona_erythrotis,Lagomorpha,Ochotonidae,2.428134794028789,3.0864364093988197,3.0457637099324146,0.5168996913165238,2.046660855553269,4.061570861288942,1220.2151403819446,1111.1270230391067,111.34247106908386,11523.140608293677
Ochotona_forresti,Lagomorpha,Ochotonidae,2.110589710299249,3.32597699675451,3.3225405927486493,0.42327257346023006,2.433179300938884,4.13441530639704,2118.24893513368,2101.554188476043,271.1310780877843,13627.472251955294
Ochotona_gloveri,Lagomorpha,Ochotonidae,2.342422680822206,3.1229333107653097,3.095819071867692,0.5031762072378848,2.072830977793291,4.03311381998669,1327.190641821711,1246.863959483197,118.258121971658,10792.295298651068
Ochotona_hoffmanni,Lagomorpha,Ochotonidae,2.2247919564926817,3.346379283909961,3.351888381482992,0.29160328845129474,2.807354606212817,3.9295328451503018,2220.134491160507,2248.4766480365124,641.7333450468644,8502.229920610385
Ochotona_hyperborea,Lagomorpha,Ochotonidae,2.1931245983544616,3.377231175395795,3.3764354923930626,0.2690474683808056,2.8368853268288445,3.8953412809535704,2383.587918011035,2379.224878316681,686.8870471593946,7858.529376162381
Ochotona_iliensis,Lagomorpha,Ochotonidae,2.368286884902131,3.110609500191442,3.1022294046377676,0.3519700879244364,2.421841473179298,3.798099504978506,1290.0587839441946,1265.4045876577234,264.1444397345861,6282.02275201906
Ochotona_koslowi,Lagomorpha,Ochotonidae,2.2174839442139063,3.1838805430191774,3.173921064443275,0.3575262390570031,2.4564507733021563,3.8772804214218777,1527.1459439078617,1492.523110138651,286.0558101820901,7538.42158119716
Ochotona_ladacensis,Lagomorpha,Ochotonidae,2.3783979009481375,3.1035484350896736,3.079886289515809,0.41974943253742325,2.217356907050516,3.896633013987764,1269.2536912318424,1201.9496892522811,164.9517422683903,7881.937993509412
Ochotona_macrotis,Lagomorpha,Ochotonidae,2.220108088040055,3.177961208678218,3.1691496317540735,0.2948634284318677,2.575807208952467,3.7329973646579946,1506.4725015723384,1476.2150605770826,376.5366105768835,5407.510416046532
Ochotona_mantchurica,Lagomorpha,Ochotonidae,2.0923696996291206,3.586751955463289,3.5854650394605203,0.3114340558722618,2.984272135520274,4.212843771631781,3861.4636901297727,3850.038207709984,964.433162794535,16324.645972175567
Ochotona_nubrica,Lagomorpha,Ochotonidae,2.062581984228163,3.650189086666556,3.6588344623244087,0.29935578777551547,3.0701821023040483,4.232769754501777,4468.781152326306,4558.63123953654,1175.3902998915205,17091.08973898113
Ochotona_opaca,Lagomorpha,Ochotonidae,2.2990712600274095,3.352373962827898,3.350384179079479,0.30392814344507735,2.7412977813844965,3.956378109603999,2250.992058580912,2240.702398716278,551.1854965612018,9044.36560226501
Ochotona_pallasii,Lagomorpha,Ochotonidae,2.330413773349191,3.3937916062802875,3.39330324781265,0.285249587086627,2.823081968618556,3.9341204957921603,2476.2335660166577,2473.4506387178667,665.3987315205738,8592.518894321502
Ochotona_princeps,Lagomorpha,Ochotonidae,2.1975562131535367,3.2037597407155687,3.1991401641355943,0.2846541467526593,2.6208849884417535,3.7098056421699317,1598.6733699329652,1581.758453385169,417.7197298298633,5126.319168237232
Ochotona_pusilla,Lagomorpha,Ochotonidae,2.153814864344529,3.445712908471682,3.447751913332715,0.3078248057873056,2.8674191201377512,4.080919134737712,2790.6984326887487,2803.83151782521,736.9179242952897,12048.115845950872
Ochotona_roylei,Lagomorpha,Ochotonidae,2.4149733479708178,3.0762159561138747,3.073830787844293,0.29204522675114947,2.532997795616623,3.672108286949711,1191.8345091464946,1185.3068325522945,341.1911798060635,4700.112865708287
