Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.density.mean,sd,log10.lower.95hpd,log10.upper.95hpd,density.geo.mean,density.mean,lower.95hpd,upper.95hpd
Chaetodipus_intermedius,Rodentia,Heteromyidae,1.2174839442139063,2.7351817835485535,0.2843862961766591,2.201433974557745,3.3084095293692917,543.4777685146377,672.9761158343792,159.01349185071248,2034.2743791440973
Chaetodipus_lineatus,Rodentia,Heteromyidae,1.3617278360175928,2.669623326415909,0.30407053446878024,2.0718953923877423,3.2570225090342446,467.32963972659957,599.4310303632521,118.00363685019326,1807.2677924058373
Chaetodipus_nelsoni,Rodentia,Heteromyidae,1.1986570869544226,2.747219725578506,0.27807838868364154,2.202595215716212,3.2894144805063017,558.7528168717399,688.1840331909427,159.43924006351543,1947.217574064215
Chaetodipus_penicillatus,Rodentia,Heteromyidae,1.2278867046136734,2.665765074174233,0.2875651236309451,2.092643832905175,3.1960799081272624,463.1962920798358,574.1721897359243,123.77810596785712,1570.6517702335445
Chaetodipus_pernix,Rodentia,Heteromyidae,1.2304489213782739,2.710849520871786,0.3126564184574477,2.100457631643592,3.2905399921086476,513.8655709383174,664.5346020437836,126.02526857461096,1952.2705010506118
Chaetodipus_rudinoris,Rodentia,Heteromyidae,1.414973347970818,2.9051190786815795,0.3461410338737438,2.188307053710826,3.563191364040172,803.7464702536017,1107.340370103669,154.27908472554404,3657.559198688353
Chaetodipus_spinatus,Rodentia,Heteromyidae,1.2148438480476977,2.7835353081598577,0.3398251752264031,2.0978659239739574,3.4260661364804066,607.4846493838359,823.3560456420611,125.27543630813217,2667.2648176815883
Chaetomys_subspinosus,Rodentia,Erethizontidae,3.113943352306837,1.7466773936445892,0.5237431047443328,0.7615084400464016,2.790780736617986,55.80555011545723,118.07760184978524,5.77442094571317,617.7044593466135
Chaetophractus_vellerosus,Cingulata,CingulataFam,3.012837224705172,0.8383989768064046,0.44198926779085884,0.01551987777300123,1.7389094343149418,6.892852367805862,11.750451543396201,1.0363820388248006,54.816264179693064
Chaetophractus_villosus,Cingulata,CingulataFam,3.6570558528571038,0.5183733398877615,0.4372063951890667,-0.326683686586861,1.3976420180230624,3.2989318195611155,5.525373990998843,0.4713204822915169,24.982852163002335
Cheirogaleus_crossleyi,Primates,Cheirogaleidae,2.574031267727719,2.090022320695034,0.3303960219585385,1.4835680196488863,2.766731721549626,123.0332002469399,164.3224901778981,30.448648425454998,584.4289510032675
Cheirogaleus_major,Primates,Cheirogaleidae,2.6532125137753435,2.032596528752937,0.31066054886563227,1.4446706559301457,2.6595859993779793,107.79448171943491,139.2802756575015,27.840091347768556,456.6526680154294
Cheirogaleus_medius,Primates,Cheirogaleidae,2.2576785748691846,2.2706704268481572,0.31188796282788084,1.631539056073373,2.844589819453232,186.49638881291852,241.1786897941051,42.80939163121029,699.1813243477436
Cheirogaleus_minusculus,Primates,Cheirogaleidae,2.300812794118117,2.2454047629397604,0.3658952230574894,1.5011222646216067,2.929994578445899,175.95627644468505,251.30054086743465,31.704599001728127,851.1274130106891
Cheirogaleus_sibreei,Primates,Cheirogaleidae,2.455606112581867,2.1859683279477276,0.38460684499621556,1.4711195380979296,2.968964558343607,153.4505070953618,228.34549509819206,29.588267616118067,931.0318932477563
Chelemys_delfini,Rodentia,Cricetidae,1.4502491083193612,2.705235364291267,0.26579418039144354,2.1693591108058112,3.2139770379383084,507.26554448400265,615.0681283555236,147.6927274834749,1636.7299817872283
Chelemys_macronyx,Rodentia,Cricetidae,1.865103974641128,2.49973858640117,0.2491443319456494,2.0359037544727547,3.0175597570963943,316.03747724441183,372.85158199623436,108.61848836910109,1041.2613709575746
Chelemys_megalonyx,Rodentia,Cricetidae,1.7058637122839193,2.5800656942027187,0.26645966291754825,2.036484841443086,3.0901049422172964,380.24691058667213,459.4997976410881,108.76391741551916,1230.5660868915306
Chibchanomys_orcesi,Rodentia,Cricetidae,1.5740312677277188,2.772345180572418,0.3784908118910777,1.995390520070657,3.480663131420034,592.0319987820383,874.083776631731,98.9442407005135,3024.5664568430116
Chibchanomys_trichotis,Rodentia,Cricetidae,1.6989700043360187,2.710451817978311,0.385299270866275,1.9391789565837392,3.490010875802803,513.395216632605,767.6562219111346,86.93185693038866,3090.3728220867088
Chilomys_instans,Rodentia,Cricetidae,1.2787536009528289,2.8453809460386106,0.3458680518570744,2.1679344673064804,3.5239737206924624,700.4561391879456,967.3974153261989,147.20903551827072,3341.748183818331
Chimarrogale_hantu,Eulipotyphla,Soricidae,1.7403626894942439,2.393913734894245,0.43705188309523113,1.5059849252536632,3.206414614674292,247.6930009355665,415.4670736488436,32.06158033987337,1608.4761091722703
Chimarrogale_himalayica,Eulipotyphla,Soricidae,1.541579243946581,2.489833081725734,0.43386336792982233,1.6149494188489073,3.3191311755761586,308.9107925677993,510.3384465790767,41.20495259637552,2085.120583916866
Chimarrogale_phaeura,Eulipotyphla,Soricidae,1.505149978319906,2.51120835841722,0.430677531432832,1.7020527203010225,3.3767130037529016,324.4952608254855,539.9856839972896,50.356173393685786,2380.745673434633
Chimarrogale_platycephalus,Eulipotyphla,Soricidae,1.505149978319906,2.5113748304650994,0.4324028719919041,1.5745228078258842,3.305675135214548,324.61966891129146,540.4790875598305,37.542467011671675,2021.506467891108
Chimarrogale_styani,Eulipotyphla,Soricidae,1.4116197059632303,2.5593258067910445,0.4321092344086599,1.6532917190020102,3.349197107559963,362.51485429910394,603.0678118915714,45.008207703263906,2234.5861751381617
Chimarrogale_sumatrana,Eulipotyphla,Soricidae,1.4771212547196624,2.5267985554556374,0.4308617877020437,1.6430189308346814,3.3383455499318027,336.35551696538374,555.7760942539506,43.95607754118974,2179.443174326804
Chinchilla_chinchilla,Rodentia,Chinchillidae,2.6989700043360187,2.1428598074550202,0.40534206029186515,1.3492727063808223,2.938733613935712,138.95040195979732,215.34212086893044,22.349751894845912,868.4275927409351
Chinchilla_lanigera,Rodentia,Chinchillidae,2.6201360549737576,2.2870827319974336,0.3620618878378989,1.5730086680388644,2.986396986230287,193.67908825578954,274.9876987544385,37.41180551812946,969.1633584524182
Chinchillula_sahamae,Rodentia,Cricetidae,2.229937685907934,2.3443251194796852,0.29936413674375045,1.7199942564278152,2.9034698825151923,220.96582979371993,279.9660411862073,52.48005196835789,800.7000995735103
Chionomys_gud,Rodentia,Cricetidae,1.9708116108725178,3.131318808538255,0.2869471853259349,2.567170239145578,3.6853306884189663,1353.065462133638,1681.4007615058138,369.12226249442955,4845.41175326089
Chionomys_nivalis,Rodentia,Cricetidae,1.7323937598229686,3.257905607671737,0.2845026563949139,2.6965185700838874,3.813886790426574,1810.9464472095965,2232.5823035585204,497.1856325298055,6514.58553177818
Chionomys_roberti,Rodentia,Cricetidae,1.9708116108725178,3.130495209509376,0.28305686083374715,2.5570571505194115,3.665199115214573,1350.5019310447192,1672.4348734428054,360.62609610601396,4625.930623272525
Chiromyscus_chiropus,Rodentia,Muridae,1.890979596989689,2.576904153766524,0.3580955105268975,1.891431409215725,3.3072846159344467,377.48887216169317,530.1552427548335,77.88098026435024,2029.0120018005437
Chironectes_minimus,Didelphimorphia,Didelphidae,2.975891136401793,1.4807289259420087,0.38850101894465366,0.7012194409451331,2.2269828134151295,30.250247057668542,45.08554991095946,5.025964780511237,168.64862837781905
Chiropodomys_calamianensis,Rodentia,Muridae,1.6074550232146685,2.841769691724544,0.3756505924193812,2.098371382366066,3.548523731540991,694.6558408448361,1009.0896358126801,125.42132437779394,3536.0934316340763
Chiropodomys_gliroides,Rodentia,Muridae,1.3324384599156054,2.972665562434145,0.37571619805697243,2.2413852062865427,3.6776148814362672,938.9999354994916,1360.009355118155,174.33524896314776,4760.086901936743
Chiropodomys_karlkoopmani,Rodentia,Muridae,1.4638929889859074,2.907961443686405,0.3751292013199808,2.2301688337533405,3.695098275298317,809.0240714859044,1184.8518842610138,169.89039799608375,4955.623175454426
Chiropodomys_major,Rodentia,Muridae,1.6232492903979006,2.8300312900932862,0.3719920124014651,2.0872940663832003,3.516262514820604,676.1316876421877,977.3169436299037,122.26272365894118,3282.9367443500546
Chiropodomys_muroides,Rodentia,Muridae,1.2148438480476977,3.022087528855662,0.3764842173637749,2.2217439936677197,3.715039552007824,1052.1739103610996,1528.7651115770398,166.62646993382265,5188.472891668999
Chiropodomys_pusillus,Rodentia,Muridae,1.3324384599156054,2.9716983374987995,0.36983641606407247,2.2200584091526694,3.6530057863079897,936.910999123266,1349.2315351392917,165.9810123683389,4497.858475600477
Chiropotes_albinasus,Primates,Pitheciidae,3.462397997898956,0.9970262473955239,0.2845728003581958,0.43538669687854503,1.538238341277651,9.931760710519393,12.27954159876443,2.7251266876641194,34.53332065754876
Chiropotes_chiropotes,Primates,Pitheciidae,3.5016069224188295,1.0165070215686363,0.3229273231666327,0.3759684669488707,1.6389626506075563,10.387403963915352,13.69094419492832,2.3766677163792456,43.54744212077263
Chiropotes_satanas,Primates,Pitheciidae,3.4771212547196626,1.0439068383383792,0.29322281127888566,0.4436458964716789,1.5897555498565896,11.063864246327768,13.907342347519597,2.7774477425290915,38.882622583797314
Chiropotes_utahickae,Primates,Pitheciidae,3.444778414819478,1.037547475893068,0.33475858565255234,0.3222470229690184,1.6410611767368122,10.903036749067542,14.637136305306047,2.1001340821839696,43.75837408941053
Chiruromys_forbesi,Rodentia,Muridae,2.02201573981772,2.625276895835307,0.3487408184049438,1.939900303106944,3.300255049444444,421.9654528211182,584.358145887591,87.07636739967026,1996.4344228916632
Chiruromys_lamia,Rodentia,Muridae,1.6739419986340878,2.799112478010922,0.34991405847813534,2.1279913978398675,3.5071973262845404,629.6692398980573,870.3159610718051,134.27383649794857,3215.1210310162264
Chiruromys_vates,Rodentia,Muridae,1.658964842664435,2.8055184014135435,0.34940191196653575,2.0646272282229816,3.4529890307949302,639.0258128226875,891.0523590393568,116.04521252277895,2837.8473505272264
Chlamyphorus_truncatus,Cingulata,CingulataFam,1.6464037262230695,1.6078860241715025,0.5300344300241258,0.5756108924134877,2.6359115300144227,40.54021281394717,85.78406839637182,3.76366441112457,432.42573275877214
Chlorocebus_aethiops,Primates,Cercopithecidae,3.5993371329924893,1.1718129939324098,0.2847487610301956,0.5909639165029041,1.6952145391656053,14.852959400242847,18.489180647055953,3.8990958956669863,49.5695001028021
Chlorocebus_cynosuros,Primates,Cercopithecidae,3.5993371329924893,1.171138887280938,0.2850290593207251,0.6145231883073738,1.7404783453483168,14.829922699254773,18.419052169921315,4.116453257158376,55.014648859966485
Chlorocebus_djamdjamensis,Primates,Cercopithecidae,3.5993371329924893,1.171701641244371,0.2850006174342478,0.5967638391520277,1.7251922052131872,14.849151603896779,18.431474448311665,3.9515168587410994,53.11194491526571
Chlorocebus_pygerythrus,Primates,Cercopithecidae,3.5993371329924893,1.1725722033377972,0.2860620271562307,0.6145370533593306,1.7271474716567772,14.878947224566787,18.47627730174364,4.116584678928042,53.35160286568897
Chlorocebus_sabaeus,Primates,Cercopithecidae,3.5993371329924893,1.17376836740308,0.2828273980813782,0.6170918924130342,1.734938889973914,14.919984343477575,18.459118569908565,4.140872823206091,54.31738955537877
Chlorocebus_tantalus,Primates,Cercopithecidae,3.667452952889954,1.1381983740026023,0.2838895879047817,0.5987898827717641,1.729415837598716,13.746697436797184,17.079565598447324,3.969994295935162,53.63099292830014
Chlorotalpa_duthieae,Afrosoricida,Chrysochloridae,1.658964842664435,2.810464890876237,0.33531558178937887,2.1629134140106085,3.4795821166963337,646.3457401699053,870.5589245249485,145.51689322886864,3017.047284588397
Chlorotalpa_sclateri,Afrosoricida,Chrysochloridae,1.5921767573958667,2.843729851603324,0.33776136884814095,2.1771922066471534,3.4894627527581417,697.7982108788976,940.0787466555424,150.38073621095236,3086.474922983569
Chodsigoa_caovansunga,Eulipotyphla,Soricidae,0.7781512503836436,2.8689637170801334,0.4281260531684804,2.02608425255555,3.7181043776902327,739.5434876786668,1215.1112474431443,106.19015447137502,5225.217560113691
Chodsigoa_hypsibia,Eulipotyphla,Soricidae,1.1818435879447726,2.6628989605893074,0.43521431200301214,1.8424412254532971,3.518047752767702,460.14950649740183,767.1391493905068,69.57307927188745,3296.459563436575
Chodsigoa_lamula,Eulipotyphla,Soricidae,0.8920946026904804,2.8073877841257118,0.43511221146002227,1.9462064056209103,3.665648179315398,641.782372117685,1067.9072808581725,88.3499698467267,4630.716347765414
Chodsigoa_parca,Eulipotyphla,Soricidae,1.0453229787866574,2.734496718745113,0.43345821909298005,1.8410610837154109,3.549128024016274,542.6211516107221,902.2122401042606,69.3523343529168,3541.017099938856
Chodsigoa_parva,Eulipotyphla,Soricidae,0.5440680443502757,2.9805898597591116,0.43602990091679816,2.1096475685722433,3.8178655387579528,956.2905403798281,1596.0030360539695,128.72045569296333,6574.542524481948
Chodsigoa_salenskii,Eulipotyphla,Soricidae,0.7403626894942439,2.880390795208584,0.43577977396783085,2.033479175910158,3.7636098478641937,759.2604800901962,1266.3339112871513,108.01378278534882,5802.429171572475
Chodsigoa_smithii,Eulipotyphla,Soricidae,1.1583624920952498,2.6728845816758446,0.43696239805669007,1.854495979043203,3.58511570052228,470.8521758520122,785.951895483689,71.53127712533019,3846.942549058667
Chodsigoa_sodalis,Eulipotyphla,Soricidae,0.6901960800285137,2.9115196572020317,0.4278265211165067,2.0548448587190293,3.7342105131169903,815.6797059023723,1338.7927461582797,113.46054327086654,5422.636751230199
Choeropsis_liberiensis,Cetartiodactyla,Hippopotamidae,5.371070079940024,0.6651718381313504,0.4909862975171367,-0.3031710108253046,1.6358978525242276,4.6256400878470725,8.72121944873441,0.49754113113420817,43.24121143366347
Choloepus_didactylus,Pilosa,Megalonychidae,3.7126497016272113,1.8277573265831482,0.32448792913028907,1.183487460497203,2.461190727473041,67.2600717993406,88.91311041555393,15.25764340362361,289.19496501687803
Choloepus_hoffmanni,Pilosa,Megalonychidae,3.6766936096248664,1.883433130001572,0.32737599665241723,1.237381837455074,2.4952512969943093,76.45979512757543,101.28063520942064,17.27355938746737,312.7888742340602
Chrotogale_owstoni,Carnivora,Viverridae,3.5118833609788744,0.040130766187432124,0.49043783284236253,-0.9205722820074228,1.005737313239953,1.0968083957374124,2.0543734982523376,0.1200681220437268,10.13298298131672
Chrotomys_gonzalesi,Rodentia,Muridae,2.14674801363064,2.554500263826015,0.33621667452041665,1.8899195186585267,3.1897585350396582,358.5091660642998,484.345135332122,77.61032796158182,1547.9557261042914
Chrotomys_mindorensis,Rodentia,Muridae,2.2528530309798933,2.5025556699985554,0.3350919059056783,1.862160149519667,3.1766260598849327,318.09414108816776,430.3118320741082,72.80482285754589,1501.848274397283
Chrotomys_sibuyanensis,Rodentia,Muridae,2.0170333392987803,2.6207326542629867,0.3351732873949428,2.00912786681445,3.307516946669498,417.5732351449816,564.4915936765827,102.12401172744265,2030.097735059455
Chrotomys_silaceus,Rodentia,Muridae,1.9247959957979122,2.670716325929778,0.327863487561104,2.0570882825133836,3.3415343692919164,468.50726088016035,623.9208749819904,114.04815988169399,2195.5046905964746
Chrotomys_whiteheadi,Rodentia,Muridae,2.1482940974347455,2.5524291566975768,0.3341109403058623,1.922442483718626,3.225836902160183,356.80354176757027,481.1251771583511,83.64548115801392,1682.0422570993057
Chrysochloris_asiatica,Afrosoricida,Chrysochloridae,1.6901960800285136,2.816849975685834,0.30130771302941456,2.2229801833065745,3.396496506965291,655.9186441668259,836.2689805558981,167.10143648158197,2491.7043303713294
Chrysochloris_stuhlmanni,Afrosoricida,Chrysochloridae,1.5998830720736879,2.8544960271271758,0.3075570568438009,2.273717139301506,3.45845782391777,715.3128504509044,921.2219829085601,187.8093195933735,2873.8084929725915
Chrysochloris_visagiei,Afrosoricida,Chrysochloridae,1.4771212547196624,2.911978246093801,0.3203554326058115,2.2569637962445617,3.5046725692161385,816.5414695922558,1071.096856944981,180.7023482229241,3196.4842524669693
Chrysocyon_brachyurus,Carnivora,Canidae,4.366419221343393,-0.3756202162633802,0.3303488300927731,-0.992376505852927,0.2910194111481812,0.42109470816177,0.5652195477742038,0.10177087163974755,1.9544268085329257
Chrysospalax_trevelyani,Afrosoricida,Chrysochloridae,2.629919035503542,2.4275369566363483,0.30662000372951526,1.821944156865709,2.9865002669283074,267.6313326533038,342.5501649611498,66.36577294361473,969.393865113914
Chrysospalax_villosus,Afrosoricida,Chrysochloridae,2.0788191830988487,2.6607422685582853,0.32228413723653926,2.0649180806841407,3.305866560631396,457.8700837229258,603.8624171840798,116.12295548677952,2022.3976903897997
Civettictis_civetta,Carnivora,Viverridae,4.079181246047625,-0.26352782100554273,0.4684309179968434,-1.1488262778217422,0.6687595405242364,0.5450949756594812,0.9904208710472239,0.07098616630125332,4.664010726095132
Clyomys_laticeps,Rodentia,Echimyidae,2.303196057420489,2.621495961985275,0.43471030054439697,1.8010332237192523,3.5147020072936845,418.30779926082596,696.7577546008488,63.24602330121283,3271.1616593408376
Coccymys_albidens,Rodentia,Muridae,1.54282542695918,2.8660135929784896,0.3439907197727891,2.2030355628020035,3.561682509783583,734.5368580588429,1022.0229950856063,159.60098333500733,3644.873916391175
Coccymys_ruemmleri,Rodentia,Muridae,1.4727564493172123,2.900664963795742,0.3412404253424373,2.2484999788101527,3.59143051547,795.5453906382786,1091.3222758833804,177.21479586694883,3903.287272403986
Coelodonta_antiquitatis,Perissodactyla,Rhinocerotidae,6.430164099377628,-0.40958451664358075,0.45548847336518106,-1.279972295398632,0.49063188805818303,0.3894175170465175,0.6787824831195864,0.05248409399412097,3.0947950108680695
Coendou_baturitensis,Rodentia,Erethizontidae,3.622597359604622,1.2048801769478308,0.28099940452935807,0.6312507547401511,1.7257165566296673,16.028031118555774,19.785807966162707,4.278098254577608,53.1761090794667
Coendou_bicolor,Rodentia,Erethizontidae,3.6074550232146687,1.1993596851539077,0.27929723555212094,0.6111567392917228,1.7074816680350609,15.825581803260507,19.455735008315596,4.084667776636654,50.98960739437316
Coendou_ichillus,Rodentia,Erethizontidae,2.7759015788916743,1.6337365436979547,0.3566642000784648,0.9923370209573276,2.382440140081512,43.026551909660185,60.660280361699634,9.825100941852659,241.23490094460192
Coendou_insidiosus,Rodentia,Erethizontidae,3,1.5078278752336043,0.3137743973142004,0.8674824632941434,2.115593719633943,32.19792431848647,41.64335918634722,7.370254138295859,130.49495430176114
Coendou_melanurus,Rodentia,Erethizontidae,3.311753861055754,1.36775415751163,0.3616581727032823,0.6669445381111936,2.074185109990334,23.321375278892695,33.001432251400495,4.644559577534923,118.62742678910152
Coendou_mexicanus,Rodentia,Erethizontidae,3.3010299956639813,1.3780065408563942,0.34090188010684336,0.710902731158519,2.020816554516564,23.878472457194352,32.407757436612556,5.139285342284911,104.90991967695192
Coendou_nycthemera,Rodentia,Erethizontidae,3.4771212547196626,1.2809905604694956,0.34010513501272016,0.6269873761064888,1.9640795654842131,19.09811747741389,25.835066830418295,4.236306519488866,92.06182193597647
Coendou_prehensilis,Rodentia,Erethizontidae,3.6434526764861874,1.1973248194068884,0.27958661011026503,0.6283008763929925,1.7172152305681063,15.751605248819912,19.403071278374338,4.249138395433975,52.14530722856986
Coendou_pruinosus,Rodentia,Erethizontidae,3.09011691075201,1.4748390281531616,0.35052372551738703,0.825703778200088,2.185838537100558,29.842762877898327,41.40041928204229,6.69427853057156,153.40465457736428
Coendou_quichua,Rodentia,Erethizontidae,3.3290112157073684,1.3545325265524182,0.3386105930566577,0.645042685389265,1.9738675160992851,22.622079618404165,30.587164332219672,4.41613850006427,94.16023117846738
Coendou_roosmalenorum,Rodentia,Erethizontidae,2.845098040014257,1.601059523344276,0.34129343840665394,0.9685640667337474,2.301431311364702,39.907959549168794,54.44532027173738,9.30173723029414,200.18489812566511
Coendou_rufescens,Rodentia,Erethizontidae,2.9200189160289147,1.5608169568724695,0.3391340771852439,0.8480510262393381,2.1727889847413975,36.37616883101721,49.18309341248629,7.04775869811187,148.86376018491353
Coendou_spinosus,Rodentia,Erethizontidae,2.8755242639493086,1.5739295859742048,0.3239145947438188,0.8848655704833903,2.1555192746045133,37.49122111937351,49.35402272202357,7.671240005729843,143.0603471620422
Coendou_vestitus,Rodentia,Erethizontidae,2.866877814337499,1.5914299448204172,0.35452106087613416,0.8873670946221317,2.28497045163477,39.032821436080134,54.6531004061989,7.71555363495713,192.73937734344034
Colobus_angolensis,Primates,Cercopithecidae,4.16023436316493,1.3746971585965497,0.267550420018371,0.8624600614594184,1.892606108984868,23.697206802614122,28.657687319171863,7.285511724910013,78.09192148926842
Colobus_guereza,Primates,Cercopithecidae,4.217431299267857,1.3945672250451602,0.24794592184527775,0.915869275771856,1.885782524826592,24.80659892760855,29.21031576422603,8.23890083755878,76.87453907177397
Colobus_polykomos,Primates,Cercopithecidae,3.9585447719331834,1.4808007993797359,0.24511177063634926,1.0151539746800775,1.969741246541571,30.255253727697905,35.47128840564875,10.355092308448254,93.26984317626707
Colobus_satanas,Primates,Cercopithecidae,4.078956802579085,1.397710659059975,0.2516035860019817,0.926462367343298,1.8967345934752016,24.986801060521426,29.546282185282656,8.442330839213048,78.83781758271462
Colobus_vellerosus,Primates,Cercopithecidae,4.06089417260409,1.433237657895809,0.2506621070597294,0.9199906446564518,1.9116324513720269,27.116751292265693,32.07305589421185,8.3174585387751,81.58915802591102
Colomys_goslingi,Rodentia,Muridae,1.7958800173440752,2.742091815938788,0.2746097982776212,2.188185677013203,3.257108814302897,552.1941685257683,676.3849142632517,154.2359728047546,1807.6269777930167
Condylura_cristata,Eulipotyphla,Talpidae,1.9242792860618816,3.0613313430241322,0.36771995497550763,2.3019249542439124,3.746599913168634,1151.67872194933,1659.7317835136525,200.4125686048335,5579.559499263445
Conepatus_chinga,Carnivora,Mephitidae,3.2827353726210187,0.6107537246548036,0.3808296011402155,-0.11593577597239955,1.3830299727948656,4.080879063222273,6.017698456161894,0.7657098326957883,24.156275430112373
Conepatus_humboldtii,Carnivora,Mephitidae,2.515873843711679,0.9985161565383842,0.38527996275684157,0.22519230268848833,1.7060789050892708,9.965891543599755,14.769288635118182,1.679547545902684,50.82517762432077
Conepatus_leuconotus,Carnivora,Mephitidae,3.5440680443502757,0.4835164546001696,0.3846323055143165,-0.24550938498980956,1.2436962939492262,3.0445033383362405,4.471556254629834,0.5681861130744079,17.526544261306356
Conepatus_semistriatus,Carnivora,Mephitidae,3.0791812460476247,0.7611390835820411,0.32964791351645373,0.09114713011933162,1.4028617964001997,5.769512034604359,7.67868018058148,1.233522654785836,25.284932372576627
Congosorex_phillipsorum,Eulipotyphla,Soricidae,0.8976270912904415,2.894032666916965,0.5194985232376381,1.820859844262472,3.8671413853982424,783.4885732723118,1567.1480354262371,66.2002827333407,7364.468101390836
Congosorex_polli,Eulipotyphla,Soricidae,0.8692317197309762,2.9142298700516003,0.5176331214003983,1.9651639445990412,3.995208834182172,820.7858675234786,1616.006033751832,92.29197602809859,9890.285630976246
Congosorex_verheyeni,Eulipotyphla,Soricidae,0.8512583487190752,2.914331102987037,0.521133764371669,1.8798193717496712,3.8927867338843383,820.9772129147939,1642.797108345923,75.82621391773901,7812.4407002438
Conilurus_albipes,Rodentia,Muridae,2.3010299956639813,2.484083053311332,0.32306440396781,1.873579660315932,3.131574614609511,304.84779166239883,401.41925551771226,74.74457215926253,1353.8626730818264
Conilurus_capricornensis,Rodentia,Muridae,2.2893659515200318,2.4933274070019884,0.32696979010408805,1.8273318859770369,3.10154517908528,311.40630900186994,413.52322032004736,67.19421520759514,1263.4125281193467
Conilurus_penicillatus,Rodentia,Muridae,2.1861083798132053,2.5443084842453536,0.32498036628282495,1.9160580394019024,3.180700477298995,350.1938253104828,462.3932397349481,82.42482607357742,1516.0044541743216
Connochaetes_gnou,Cetartiodactyla,Bovidae,5.255270092349482,0.5081225018131292,0.23121366705708696,0.08814988852373569,0.988783264937798,3.2219774890439075,3.7203547869413485,1.2250389253206873,9.745031896297016
Connochaetes_taurinus,Cetartiodactyla,Bovidae,5.255270092349482,0.4665812753467232,0.23107795240669332,0.00129373485184447,0.8949890554356577,2.928068788852101,3.3813241094934137,1.002983376018925,7.852158463005322
Coryphomys_buehleri,Rodentia,Muridae,3.255272505103306,2.00752452361479,0.35050965952123003,1.2820776309341806,2.6611085317890266,101.74768191442648,141.54800998563383,19.145981323583992,458.2563923648654
Coryphomys_musseri,Rodentia,Muridae,3.1443873741019366,2.0657059904895965,0.34331282261628787,1.3544257995421909,2.711408622164707,116.33382038427257,159.86591618262915,22.616520970108404,514.5275363332903
Crateromys_australis,Rodentia,Muridae,2.6483600109809315,2.3224983689124894,0.37348322602878364,1.582020947839894,3.063385098062703,210.13498769548173,309.62093628847333,38.19626940545454,1157.1378459082705
Crateromys_heaneyi,Rodentia,Muridae,2.997386384397313,2.1471523005889015,0.3767332904467636,1.413875543500157,2.8690518194629604,140.3305736647159,204.6341150624976,25.934360502886577,739.693529080211
Crateromys_paulus,Rodentia,Muridae,2.498034723687027,2.3948671813898192,0.37483427574943945,1.661583287317261,3.1368268325163084,248.23738143648157,362.56619351356034,45.875761612522304,1370.335259510867
Crateromys_schadenbergi,Rodentia,Muridae,3.0211892990699383,2.13288488815663,0.3771686316913833,1.4060956469840198,2.8969069419795304,135.79534667777375,199.18834005365036,25.473912163294177,788.6911035055703
Cratogeomys_castanops,Rodentia,Geomyidae,2.401055725771844,2.814937526226246,0.32673584310453996,2.20133764186476,3.4551254863302825,653.036605804027,864.8973250780874,158.97822430816325,2851.8421681669693
Cratogeomys_fulvescens,Rodentia,Geomyidae,2.423245873936808,2.789389423004751,0.34915262346564974,2.0704694367067744,3.439488060592981,615.7287366510634,846.6586419148935,117.61682094244041,2750.9839752731186
Cratogeomys_fumosus,Rodentia,Geomyidae,2.1760912590556813,2.906044290482675,0.35724611138871626,2.203724145481554,3.601848282875922,805.460579978939,1127.5618706443265,159.8542346346097,3998.050568286984
Cratogeomys_goldmani,Rodentia,Geomyidae,2.3639878297484915,2.8225516330531675,0.33731605346343096,2.1689374287437833,3.4945057170004192,664.586680588279,897.5962969690978,147.54939352254507,3122.523510477333
Cratogeomys_merriami,Rodentia,Geomyidae,2.6232492903979003,2.6878070052255145,0.34807628330175744,1.9711551650659795,3.3346724148251923,487.3118869648765,669.0200362457075,93.57399363142548,2161.087815938321
Cratogeomys_perotensis,Rodentia,Geomyidae,2.4974825373673704,2.7560416444063187,0.34527342906759334,2.1123810976105224,3.4356649316732675,570.2189478339953,777.1816503713278,129.53320092509594,2726.873124770696
Cratogeomys_planiceps,Rodentia,Geomyidae,2.527114111639805,2.7269985286671403,0.35903914141951676,2.0120478777711663,3.4211934688048533,533.3330886218642,750.0682351295113,102.81296356065731,2637.5060761062755
Cremnomys_cutchicus,Rodentia,Muridae,1.7767011839884108,2.806464037212303,0.35050228648128623,2.0844551447882136,3.450264443195343,640.4187479756973,891.9699408790442,121.4661160214219,2820.0995755542735
Cremnomys_elvira,Rodentia,Muridae,1.887054378050957,2.7534468872552673,0.3572284987691557,2.0880324666912315,3.461177963347602,566.8222468425079,801.0226711405286,122.47077517112793,2891.864655615099
Cricetomys_emini,Rodentia,Nesomyidae,3.113943352306837,1.8138981382539283,0.41229005100727834,1.0183036693676475,2.6145904443455334,65.14755755810056,102.53981801773595,10.430464982000629,411.70907917975586
Cricetomys_gambianus,Rodentia,Nesomyidae,3.104145550554008,1.8203827633685599,0.4154473734324687,1.0201959751522356,2.659557786142531,66.12760037028683,104.86413381073885,10.47601170874466,456.62300328031523
Cricetulus_alticola,Rodentia,Cricetidae,1.5440680443502757,2.6767695960175826,0.37485283736902597,1.9298234767157516,3.3829155470673866,475.08311571015435,686.398176114432,85.07921550336349,2414.991169444244
Cricetulus_barabensis,Rodentia,Cricetidae,1.359835482339888,2.774250073694117,0.3853609932900001,2.0243498450937687,3.54336295256279,594.6344600674009,884.7658996997873,105.76691695285136,3494.322241826713
